Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AL,259758,78,0.0081545179866467,0.00847468860508794,7.16317152557658e-05,0.00161292582780149
AZ,1035975,234,0.02281308035737,0.0198978011675214,0.00057141987810838,0.00747983670774195
CA,238862,76,0.00588750818641167,0.0066422088546669,0.000189891793225178,0.00244273945510829
CT,330749,99,0.00706673336191308,0.00767575795102336,0.000281490096433404,0.00391586056286807
DE,434590,139,0.00981679067573875,0.0111703849052398,0.000343845082369926,0.00501829746399467
FL,623460,180,0.0139283492341907,0.014981599515816,0.000578962301650912,0.00639388791003099
HI,252200,72,0.00503852153667441,0.00536368178924385,0.000280662282293213,0.00319580391656719
IL,24000,11,0.000675133601501271,0.000953856712365958,7.33644370255986e-06,0.000314741302564444
IN,1149710,319,0.027983420518855,0.0286668040493519,0.000788554892584408,0.00980245285765903
MA,72500,15,0.00134519944449822,0.00111924905460238,0.000137892785653678,0.000760440244056619
MD,311250,112,0.00686983693130828,0.00880199839220129,0.000270850272459763,0.00414011413366016
ME,229500,73,0.00508509688907554,0.00587257651217906,0.000238960828158298,0.00292792249259343
MI,817893,244,0.0191001038920083,0.0205831736791472,0.000618251790744564,0.00765129272811829
MN,531713,133,0.0114102436987099,0.0109619431883699,0.000554864375330928,0.0046801856211504
MO,638241,167,0.0131153709083881,0.0130695481911978,0.000520191598872479,0.00607719588290078
MS,679306,183,0.0162134239960717,0.0161654542548359,0.000233019925572263,0.00495509009394977
MT,1503240,245,0.0261965507674091,0.0198308664441526,0.210438381749082,0.00859124261332374
ND,1172984,321,0.0255933724403884,0.0262187829928523,0.000816865858253257,0.0102682313087283
NE,615956,199,0.0154526651388048,0.0177204041993966,0.000245757835957812,0.00543267898133182
NJ,360000,94,0.00788602343987054,0.00776721439798927,0.000339214385670014,0.00347053376316353
NM,493225,160,0.0109324726095821,0.012762337937141,0.000430208625318855,0.00580242160214591
NV,1175200,329,0.0286571120324044,0.0293395933141054,0.000543147414423769,0.00944054363843482
NY,211450,67,0.00441268538455809,0.00525501755625115,0.000275792701551581,0.00277158970249658
OH,874005,267,0.0224403198800715,0.0249350949769919,0.000639177178585742,0.00790460013061226
PA,990714,309,0.0257220040838775,0.0284220615518727,0.000645997562038417,0.00843208859259454
RI,266801,81,0.00578873736674347,0.00657872414327658,0.000291821262672152,0.00307238010535875
TN,548656,133,0.0132766538856627,0.0121660552213134,0.000234925885622034,0.00359305817950536
TX,319676,92,0.00855814206112572,0.00893659495115168,0.000103410727127784,0.00237577783735676
UT,806466,200,0.0190754273068037,0.0175055160592559,0.000260936053059686,0.00539648982316362
VA,559420,170,0.0128694309238741,0.0142624051144629,0.000464661158820034,0.00579569448663252
VT,25000,4,0.000532202045415552,0.000372555516346665,4.63266030837614e-05,0.00022875535447917
WA,15800,7,0.00100941722039624,0.00130563217574065,8.92343009612406e-06,0.000122271429490242
WI,1140232,153,0.0194740153214232,0.0134116113964085,0.197300311033861,0.00465681967790983
WV,1369428,185,0.0213875513183003,0.0144576437310314,0.00132653446351626,0.00684719538926461
WY,741700,220,0.018316515320796,0.0192239860213803,0.00023644606148645,0.00595815142021554
