Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AZ,675617,240,0.00729598147409365,0.00804140763642399,0.0101876062135054,0.00289309480772988
CA,5218123,693,0.0507196097246786,0.0273838127891419,0.127342515144854,0.00637347845876994
CT,1127315,340,0.0124757987058521,0.0121904405472392,0.0154550671532237,0.00359317174186396
DE,688908,304,0.00717683551167277,0.00953962562034573,0.0061332603667584,0.00380382167503479
FL,3147178,641,0.0324370981536928,0.0237880326424967,0.0518714111703686,0.00642044214682423
HI,194049,136,0.00250562582770432,0.00441244222987034,1.86307449644359e-05,0.00166226566513054
IN,681191,349,0.00837704261780829,0.0117639519642086,0.00638666788142828,0.00398504974540678
MA,539497,80,0.00486116249421408,0.0027594648358095,0.0156005033332521,0.00098684855397624
MD,677195,205,0.0072551011787844,0.00724918503755516,0.0119558298082335,0.00235491087462564
ME,338065,161,0.00379970374556709,0.00522656890303419,0.00347990013248772,0.00194948180138179
MI,807898,357,0.0103302167294895,0.0128750234102353,0.00758518501131612,0.00374892352728338
MN,1703554,642,0.0199221330928693,0.022557469464141,0.0182605989686059,0.006482277252159
MO,1074012,422,0.0127456035326557,0.0148103140202302,0.0129897513289543,0.00465140530563719
MS,1572327,623,0.0185082329829841,0.021442019472632,0.0115545323768186,0.00666824215957085
MT,922091,379,0.00988683277497361,0.0121473592053566,0.0061086076713313,0.00445840885180037
ND,942281,414,0.0108874808580126,0.0138217027101429,0.00622403961940059,0.0046699539504433
NE,1420681,568,0.0167925351243603,0.0196828255043327,0.00754634085633549,0.00598007626333393
NJ,2358717,621,0.0255203744315383,0.0225618730375798,0.0367067861309075,0.006145559804245
NM,717507,321,0.00770062573784538,0.0102676839975935,0.00519259869136713,0.00396290408504477
NV,1101106,458,0.0121221173283551,0.0150169497882834,0.00628494214376438,0.00523160795419679
NY,750652,262,0.00921743713095097,0.00973865722135094,0.0100492622985802,0.00272204965279566
OH,2754507,605,0.0283942832454408,0.0215261447963588,0.0498726645922138,0.006144639914664
PA,1091801,476,0.0146892246885148,0.0177446649281305,0.0111677321007256,0.00479855740058462
RI,1099724,476,0.0122146630174738,0.0153571679481475,0.00626540005139833,0.0054253640564158
TN,971009,354,0.0108708493494211,0.0121736211325047,0.0125146584851088,0.00390993490154404
TX,2826623,566,0.0297251220000346,0.0209768041342043,0.0539897281521549,0.00550428957898577
UT,616105,366,0.00801004620972419,0.0120535935836512,8.91683951577687e-05,0.00416719879049688
VA,1184050,385,0.012611372007936,0.0129805952420879,0.0176383921155735,0.00448980874259326
VT,513848,294,0.00553656262319707,0.00903663235133978,0.00429319403010187,0.00368572424697969
WA,1834396,564,0.0211958413024597,0.0206566331720103,0.021209679258822,0.00566848067792982
WI,1115259,419,0.0124245030690659,0.0141683571485714,0.0124109026159214,0.00456229467136127
WV,520481,212,0.005372323895536,0.00651545722769298,0.00495207287471658,0.00273454838653743
WY,848756,349,0.00883926403364225,0.0109270179650401,0.00635163707632228,0.00432857712153699
