Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AK,531819,253,0.00604506962615823,0.00820999181028956,0.00645017287775445,0.00331927468208579
AL,1489393,518,0.0180640016289473,0.0181872504910383,0.0192420307089374,0.00597041123605554
AR,501298,225,0.00646491038165821,0.00789047923007228,0.00721493852877802,0.00277765097632463
AZ,181132,50,0.00212426636956842,0.00190201552658469,0.00198788591585572,0.000577139434738261
CA,5284744,770,0.0596608481088216,0.0324917900210511,0.127178103459499,0.00704155148961149
CO,871712,411,0.0115312132711612,0.014119421232953,0.00947932771207405,0.00464785718209657
CT,431087,237,0.00628997966547879,0.00881357784557345,0.00458678044749469,0.00262412118831108
FL,1300622,366,0.0153768803548565,0.0135342047979273,0.0325566428764095,0.00386854825744152
GA,1743406,567,0.0208705038104231,0.0204361910889485,0.0284586546555458,0.00616593733910634
HI,192840,122,0.00274495215223283,0.00408205129988571,2.29920368356133e-05,0.00164512607514292
IA,691842,408,0.0100072545426333,0.0143754699800704,0.00466334324160664,0.00474488733561367
ID,1331149,621,0.0172945945582245,0.0212106402864401,0.00434135736367538,0.00695820486477074
IL,1200081,375,0.0149294970984141,0.0139775298334127,0.0257305110098411,0.00418238706022906
IN,812581,336,0.0106050252882329,0.0122534766466678,0.0158868326225304,0.00385732709567696
KS,516432,296,0.00790092507342076,0.0105412865102823,0.000931457298786893,0.00325628052319965
KY,420129,280,0.00611899120519337,0.00950114149849652,0.000307248471455437,0.00336879267291088
LA,832066,358,0.0105576104023223,0.0124684511897238,0.0124634087728769,0.00407324673978593
MD,427658,177,0.00591846849466716,0.00688125440650877,0.0088986521022326,0.00179376010113833
MO,705683,189,0.00851497460330433,0.00739712803435846,0.00968437188619265,0.00182234378135469
NC,2248626,658,0.0270602547702806,0.0235037738528919,0.030335052421797,0.00713720313175123
ND,1163895,499,0.0145168297917817,0.0168680178038181,0.00669402154143202,0.00575681208853015
NH,142789,44,0.00172560957700239,0.00165884505190516,0.00397743465045057,0.000602718212233126
NV,555800,322,0.00775965956931979,0.0110347061198294,0.00291312066009377,0.00370642377235139
NY,1755148,248,0.0182126941512482,0.00939624196388677,0.0588333013575419,0.00273009831059976
OH,1234864,306,0.0140572414445539,0.0113144070481207,0.0285267469654979,0.00346438993977261
OK,1376610,543,0.0171874596702346,0.0189989420777434,0.0156971135012514,0.00608934857874977
OR,326600,191,0.00506273541681882,0.00666812850126706,2.64250480621506e-05,0.00215141020678666
PA,2359794,611,0.0297057061340658,0.0246285763733168,0.0480222522280672,0.00595114375436941
SC,679025,320,0.0094982603398926,0.011776526473167,0.00975869860221244,0.00342046671389395
SD,1514734,684,0.0209608854366481,0.0243627493336339,0.00282032511614592,0.00728277613300208
UT,278863,222,0.00494661176461004,0.00809204499560136,7.4465125463097e-05,0.00258198287197472
VT,782360,363,0.00983662837344322,0.0123560437289982,0.00480271643207975,0.00437313720435731
WA,1629205,614,0.0213233831934746,0.0226074052997747,0.0210097668086869,0.00645463384292426
WI,1445011,511,0.0179598621544751,0.018469476256,0.0230393639960946,0.00580309416867683
