sendID state amount
C00000422 AK 2500
C00000729 AK 2500
C00000885 AK 1000
C00001016 AK 1000
C00001289 AK 1000
C00001636 AK 500
C00001875 AK 1000
C00002089 AK 5000
C00002394 AK 500
C00002469 AK 5000
C00002766 AK 2000
C00002840 AK 5000
C00002956 AK 500
C00002972 AK 500
C00003160 AK 500
C00003251 AK 5000
C00003558 AK 2000
C00003590 AK 2500
C00003806 AK 5000
C00003855 AK 500
C00004275 AK 5000
C00004283 AK 1000
C00004325 AK 2500
C00004515 AK 500
C00004812 AK 500
C00004861 AK 1000
C00004960 AK 400
C00006080 AK 4000
C00007070 AK 1500
C00007450 AK 1000
C00007542 AK 5000
C00007922 AK 3000
C00008409 AK 4000
C00008425 AK 500
C00008839 AK 2000
C00009761 AK 1000
C00009985 AK 500
C00010470 AK 250
C00011114 AK 3000
C00012245 AK 1000
C00012328 AK 1000
C00012476 AK 2500
C00012880 AK 1000
C00013342 AK 500
C00016683 AK 500
C00018028 AK 1970
C00018804 AK 500
C00019422 AK 250
C00022038 AK 300
C00024349 AK 200
C00024521 AK 3500
C00024869 AK 2000
C00024968 AK 1500
C00025205 AK 2000
C00025213 AK 1500
C00025346 AK 1000
C00025395 AK 500
C00027144 AK 500
C00027342 AK 5000
C00027466 AK 83485
C00027532 AK 5000
C00028670 AK 500
C00028787 AK 2500
C00028860 AK 1500
C00029348 AK 1000
C00029504 AK 2000
C00030452 AK 500
C00030478 AK 200
C00030718 AK 5000
C00030783 AK 1500
C00032615 AK 500
C00032805 AK 2000
C00032995 AK 1000
C00033456 AK 500
C00034132 AK 500
C00034207 AK 500
C00034678 AK 500
C00034934 AK 1000
C00035006 AK 1500
C00035055 AK 500
C00035196 AK 500
C00035220 AK 500
C00035451 AK 5000
C00035667 AK 2000
C00035675 AK 1500
C00035691 AK 1000
C00038612 AK 1000
C00039321 AK 1000
C00039503 AK 3750
C00040204 AK 1000
C00040238 AK 1000
C00040469 AK 1000
C00040519 AK 450
C00040667 AK 1000
C00040907 AK 1000
C00040998 AK 3000
C00041061 AK 500
C00041178 AK 2500
C00041616 AK 500
C00042366 AK 87234
C00042895 AK 1000
C00043463 AK 1000
C00043992 AK 600
C00046474 AK 500
C00047415 AK 250
C00048702 AK 1000
C00053553 AK 3100
C00059329 AK 2000
C00060079 AK 500
C00060103 AK 1000
C00061036 AK 1000
C00063164 AK 1000
C00063461 AK 1000
C00064758 AK 1000
C00064766 AK 2500
C00068056 AK 250
C00074310 AK 1000
C00076281 AK 180
C00076299 AK 500
C00078451 AK 500
C00079681 AK 1000
C00081414 AK 1500
C00081547 AK 500
C00082040 AK 2
C00082792 AK 1000
C00082917 AK 500
C00083535 AK 500
C00083733 AK 1000
C00083832 AK 1000
C00084871 AK 1500
C00085316 AK 500
C00087874 AK 2000
C00088369 AK 5000
C00088591 AK 4525
C00091561 AK 4000
C00091702 AK 1000
C00091884 AK 500
C00092304 AK 2000
C00092809 AK 300
C00094656 AK 1000
C00095406 AK 3000
C00095869 AK 500
C00097733 AK 1000
C00099754 AK 500
C00099937 AK 500
C00100131 AK 1000
C00100404 AK 100
C00100495 AK 500
C00100727 AK 500
C00101204 AK 337
C00101410 AK 1000
C00102764 AK 500
C00103572 AK 1000
C00103697 AK 2500
C00103788 AK 500
C00103937 AK 62
C00104299 AK 1000
C00104810 AK 1000
C00104885 AK 2000
C00106039 AK 1000
C00106146 AK 2000
C00106609 AK 500
C00107300 AK 1500
C00109165 AK 1000
C00109306 AK 2000
C00109413 AK 1000
C00109777 AK 50
C00109819 AK 1000
C00110494 AK 2000
C00111278 AK 500
C00112664 AK 500
C00112896 AK 1500
C00113001 AK 1000
C00113811 AK 2000
C00114017 AK 250
C00114132 AK 1000
C00115576 AK 500
C00119008 AK 1000
C00119321 AK 750
C00119669 AK 4000
C00120022 AK 1250
C00121368 AK 250
C00121962 AK 5000
C00122101 AK 1000
C00122135 AK 1350
C00123612 AK 4000
C00126847 AK 500
C00128231 AK 1000
C00129171 AK 1000
C00131383 AK 500
C00131557 AK 1000
C00137224 AK 500
C00137828 AK 500
C00138339 AK 200
C00139139 AK 5000
C00139741 AK 5000
C00139972 AK 25
C00140277 AK 500
C00140376 AK 5000
C00141903 AK 3000
C00141960 AK 2000
C00142489 AK 500
C00142513 AK 250
C00143099 AK 3330
C00143891 AK 500
C00144766 AK 5000
C00145938 AK 500
C00147066 AK 1000
C00147173 AK 1500
C00147231 AK 200
C00147371 AK 500
C00147702 AK 500
C00147736 AK 500
C00148874 AK 500
C00150995 AK 5000
C00151043 AK 1000
C00156471 AK 500
C00160101 AK 250
C00160820 AK 1000
C00161349 AK 500
C00162651 AK 500
C00162735 AK 1000
C00163238 AK 100
C00163626 AK 500
C00164152 AK 1000
C00166348 AK 500
C00166397 AK 4000
C00166512 AK 1000
C00167460 AK 1000
C00167593 AK 1000
C00167684 AK 1500
C00169136 AK 500
C00170910 AK 1000
C00171751 AK 500
C00172296 AK 5000
C00174359 AK 500
C00176214 AK 250
C00176388 AK 1000
C00177469 AK 3000
C00177550 AK 62
C00177972 AK 500
C00181826 AK 1000
C00182253 AK 1000
C00185124 AK 750
C00190876 AK 2000
C00191247 AK 5000
C00193672 AK 700
C00194084 AK 2000
C00195347 AK 5000
C00199570 AK 1000
C00202168 AK 107
C00202861 AK 500
C00205369 AK 500
C00000372 AL 500
C00000422 AL 5000
C00000729 AL 8500
C00000885 AL 2000
C00000901 AL 5000
C00001016 AL 5000
C00001198 AL 1000
C00001289 AL 3000
C00001594 AL 2500
C00001636 AL 6000
C00001727 AL 1000
C00001875 AL 4000
C00001966 AL 1000
C00002089 AL 5000
C00002162 AL 1000
C00002253 AL 1000
C00002261 AL 1000
C00002394 AL 2000
C00002469 AL 5000
C00002766 AL 5000
C00002840 AL 5000
C00002881 AL 2000
C00002972 AL 2000
C00003251 AL 5000
C00003590 AL 5000
C00003632 AL 5000
C00003764 AL 5000
C00003772 AL 2000
C00003806 AL 5000
C00004036 AL 5100
C00004275 AL 5000
C00004283 AL 2849
C00004325 AL 5000
C00004515 AL 500
C00004812 AL 5000
C00004861 AL 2000
C00004994 AL 2000
C00005157 AL 3500
C00005249 AL 5000
C00005728 AL 5000
C00005835 AL 500
C00006080 AL 4000
C00006247 AL 1000
C00006338 AL 5000
C00007070 AL 1000
C00007450 AL 1000
C00007542 AL 5000
C00007831 AL 2000
C00007880 AL 2000
C00007898 AL 500
C00007922 AL 3000
C00008425 AL 1000
C00008839 AL 3500
C00009704 AL 1000
C00009761 AL 1000
C00009936 AL 1000
C00009985 AL 2000
C00010421 AL 3000
C00010470 AL 3000
C00010868 AL 500
C00011114 AL 5000
C00012468 AL 1500
C00012476 AL 5000
C00012757 AL 500
C00012880 AL 500
C00013128 AL 1000
C00013342 AL 5000
C00013490 AL 5000
C00013961 AL 3500
C00014555 AL 2000
C00016386 AL 1000
C00016683 AL 2018
C00017525 AL 1000
C00018028 AL 1000
C00018135 AL 500
C00019653 AL 2000
C00022194 AL 500
C00022343 AL 2000
C00022368 AL 1000
C00022996 AL 1000
C00023028 AL 4000
C00023580 AL 5000
C00024299 AL 1000
C00024422 AL 1000
C00024521 AL 5000
C00024869 AL 1300
C00024968 AL 4000
C00025023 AL 250
C00025098 AL 500
C00025163 AL 1500
C00025205 AL 3000
C00025213 AL 500
C00025346 AL 3000
C00025536 AL 1000
C00027342 AL 5000
C00027359 AL 5000
C00027466 AL 254291
C00027532 AL 5000
C00028670 AL 1000
C00028787 AL 4000
C00028860 AL 5000
C00029348 AL 1000
C00029504 AL 4000
C00030478 AL 1000
C00030635 AL 500
C00030676 AL 3000
C00030718 AL 10000
C00030734 AL 500
C00030783 AL 3000
C00032599 AL 2000
C00032615 AL 1000
C00032623 AL 1000
C00032698 AL 1000
C00032805 AL 2500
C00032979 AL 5000
C00032995 AL 5500
C00033050 AL 750
C00033092 AL 2000
C00033704 AL 1500
C00033753 AL 200
C00033779 AL 2000
C00033969 AL 3000
C00033977 AL 1000
C00034157 AL 1000
C00034207 AL 1000
C00034272 AL 1000
C00034298 AL 1000
C00034330 AL 1000
C00034454 AL 500
C00034488 AL 1000
C00034538 AL 225
C00034785 AL 500
C00034827 AL 2000
C00034884 AL 1500
C00035006 AL 2000
C00035048 AL 300
C00035204 AL 1000
C00035220 AL 1000
C00035279 AL 500
C00035451 AL 5000
C00035667 AL 4000
C00035675 AL 1500
C00035683 AL 3550
C00035709 AL 1000
C00038323 AL 1000
C00038471 AL 7000
C00038570 AL 5000
C00038794 AL 1000
C00039321 AL 2000
C00039461 AL 1000
C00039479 AL 5000
C00039503 AL 3000
C00039552 AL 2000
C00039578 AL 3000
C00040204 AL 1000
C00040238 AL 2000
C00040253 AL 1000
C00040279 AL 1000
C00040436 AL 750
C00040584 AL 500
C00040659 AL 500
C00040667 AL 5000
C00040907 AL 1000
C00040998 AL 10000
C00041178 AL 2000
C00041558 AL 2000
C00041590 AL 1500
C00041947 AL 1000
C00041996 AL 500
C00042002 AL 2000
C00042069 AL 1000
C00042184 AL 1572
C00042366 AL 253344
C00042655 AL 1000
C00042895 AL 4000
C00043257 AL 500
C00043265 AL 250
C00043463 AL 1750
C00043489 AL 1250
C00043711 AL 1000
C00044826 AL 500
C00047415 AL 1000
C00048165 AL 1000
C00048702 AL 500
C00050310 AL 1800
C00051979 AL 143
C00052795 AL 400
C00053553 AL 4000
C00055236 AL 143
C00056564 AL 1000
C00059683 AL 500
C00060103 AL 2000
C00061036 AL 7500
C00062653 AL 1000
C00063131 AL 250
C00063164 AL 4000
C00063461 AL 1000
C00064766 AL 4500
C00065391 AL 500
C00066472 AL 3333
C00067215 AL 250
C00067504 AL 1500
C00068528 AL 500
C00068692 AL 500
C00072025 AL 2000
C00072769 AL 500
C00073627 AL 125
C00073999 AL 1000
C00074096 AL 1000
C00074310 AL 7800
C00075093 AL 1000
C00075341 AL 1000
C00075473 AL 3000
C00076299 AL 2000
C00077024 AL 8825
C00077305 AL 3000
C00077321 AL 5000
C00077354 AL 5000
C00077362 AL 1000
C00078030 AL 500
C00078436 AL 500
C00078451 AL 1250
C00078535 AL 150
C00079442 AL 1000
C00079681 AL 1000
C00079947 AL 500
C00080713 AL 6300
C00081141 AL 1000
C00081547 AL 350
C00082040 AL 13
C00082917 AL 5000
C00083733 AL 1000
C00083840 AL 4000
C00083915 AL 500
C00084145 AL 1000
C00084475 AL 1000
C00084483 AL 500
C00085290 AL 1000
C00085316 AL 2000
C00085373 AL 500
C00086991 AL 1000
C00087874 AL 3000
C00087882 AL 500
C00088369 AL 5000
C00088591 AL 2500
C00089136 AL 4000
C00089961 AL 3500
C00090209 AL 2000
C00090217 AL 1000
C00091561 AL 5000
C00091702 AL 2000
C00091884 AL 500
C00091942 AL 500
C00092254 AL 2000
C00092809 AL 250
C00093054 AL 2000
C00093195 AL 1500
C00093955 AL 500
C00094144 AL 1000
C00094573 AL 5500
C00094581 AL 500
C00094656 AL 1000
C00094664 AL 2000
C00095059 AL 5000
C00095406 AL 4000
C00095760 AL 4000
C00095844 AL 500
C00095869 AL 1250
C00096156 AL 3000
C00096842 AL 786
C00097220 AL 1000
C00097238 AL 2000
C00097568 AL 1500
C00097865 AL 100
C00098053 AL 1000
C00098855 AL 500
C00099234 AL 1000
C00099754 AL 1000
C00099937 AL 5000
C00100131 AL 1500
C00100321 AL 5000
C00100404 AL 4100
C00100974 AL 500
C00101071 AL 1000
C00101105 AL 2000
C00101410 AL 1000
C00101717 AL 20
C00101725 AL 500
C00101766 AL 3000
C00102368 AL 1000
C00102764 AL 500
C00103010 AL 1500
C00103572 AL 1500
C00103697 AL 500
C00103937 AL 1000
C00104885 AL 1500
C00104901 AL 1000
C00105452 AL 1000
C00106146 AL 3000
C00106971 AL 5000
C00107128 AL 1000
C00107169 AL 500
C00107235 AL 1000
C00107409 AL 200
C00107490 AL 4000
C00107615 AL 1001
C00108209 AL 500
C00108282 AL 1500
C00109108 AL 5000
C00109306 AL 500
C00109413 AL 1000
C00109819 AL 1000
C00110197 AL 500
C00110270 AL 750
C00110478 AL 2000
C00110494 AL 1000
C00110585 AL 5000
C00110759 AL 1000
C00110858 AL 1000
C00111278 AL 4051
C00111559 AL 1000
C00111716 AL 200
C00112193 AL 200
C00112607 AL 1000
C00112623 AL 1000
C00112896 AL 1000
C00113035 AL 1000
C00113043 AL 1000
C00113241 AL 2000
C00113282 AL 500
C00113621 AL 1000
C00113811 AL 1000
C00113902 AL 1000
C00114017 AL 500
C00114025 AL 500
C00114108 AL 250
C00114132 AL 2000
C00114389 AL 2000
C00114702 AL 2000
C00115303 AL 1500
C00116020 AL 3000
C00116061 AL 250
C00116996 AL 1000
C00117408 AL 1000
C00117754 AL 250
C00117838 AL 800
C00118091 AL 500
C00118885 AL 1350
C00119321 AL 500
C00119354 AL 4000
C00119370 AL 4263
C00119651 AL 1000
C00119669 AL 5286
C00119776 AL 1000
