Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
C00000059,32500,14,0.000404341079003674,0.000509564851618469,0.000373284834243007,0.000892223107797575,2,7
AK,466390,213,0.00617028941729048,0.00762687232389021,0.00011934010985964,0.00235308697925094,2,3
C00000885,70000,16,0.000782644731178535,0.000576834544628441,0.00101212601758984,0.00118013437524937,1,3
C00001016,103250,21,0.00114391291652256,0.000726738025011848,0.000893511844802193,0.00135095964298883,2,7
C00001289,16500,9,0.000232088224326061,0.000350251687590121,0.000323392112056201,0.000653411467441403,1,3
C00002238,13436,12,0.000217082603913412,0.000440783788546065,1.80220954012576e-05,0.000584015872715363,2,2
C00002881,77702,21,0.000867315847969152,0.000729123341934009,0.000866266073276828,0.00150043505118137,1,10
C00002972,114613,27,0.00126394371396224,0.000909859894563113,0.00102870169580372,0.00164640135189954,2,7
C00003160,18000,8,0.000258057372436815,0.000321361690068879,0.000102699315314203,0.000611270424205881,1,12
C00004036,106000,20,0.00115413760904303,0.000695399432219583,0.00127984934846644,0.00132757694072408,2,7
C00004275,132000,26,0.00143558579783496,0.000876205241591401,0.00128462896856816,0.00157924649046308,2,2
C00004325,73000,18,0.000835140669433835,0.000637699989417417,0.000869995000539946,0.00119047396641856,1,3
C00004879,17591,8,0.000249166383058695,0.000322466983365437,0.000205097431014121,0.000579216456535463,2,9
C00007880,107750,25,0.00118519483230452,0.000854551372007557,0.00108906918215883,0.0016046327006465,2,10
C00008748,17000,9,0.000248746370380535,0.000352204299398294,0.000137174199062688,0.000566418059506647,2,3
C00009985,42000,16,0.000498810641248049,0.000570009371331322,0.000475746415286237,0.00106102120247155,2,6
C00010082,104999,21,0.00118645456825957,0.000722836983464715,0.000593736127507456,0.0011877584333909,2,6
C00010322,71000,21,0.000790239919461698,0.000732716778061652,0.00100295488701457,0.00144109072373083,1,11
C00010470,118500,26,0.00130522640412302,0.000878893382372062,0.000939747329603945,0.00162544007738799,2,12
C00010983,68000,28,0.000769825465294411,0.000940473772421473,0.000709290771426983,0.00165786587394764,2,12
C00011114,117000,22,0.00126461357585474,0.00075829069831511,0.00135653630788569,0.00142998270320571,2,11
C00016386,34500,22,0.000412254216443163,0.000755838974307513,0.000572894436292296,0.00148383054324177,1,12
C00023580,94000,22,0.00102965547602579,0.000760031220234376,0.00128084521071465,0.00148240158456655,1,11
C00024281,47965,21,0.000560882187902203,0.000716297554200335,0.000528431073140245,0.00127589552481167,2,6
C00024869,82250,27,0.00093701959809927,0.000911449498708433,0.00071159393660236,0.00159263296228159,2,6
C00024968,50500,19,0.000581775491839506,0.000663373846858779,0.000585657098480666,0.00123506087101695,2,3
C00025536,98000,22,0.00109404278190497,0.000758566066383342,0.000913943048101734,0.00143608763797128,2,3
C00027359,98500,23,0.00107376576246018,0.000792954365619617,0.00128083308925392,0.00157496570679945,2,11
C00027532,46500,18,0.000562918353787478,0.000628936180781838,0.000302612196258292,0.00103761614175363,2,6
C00027987,3000,3,0.000102046651437507,0.000161754957017509,2.61085115349264e-07,0.000111704835838683,2,3
C00029447,96000,20,0.00103961832836009,0.000700237660807228,0.00123690139067928,0.001430371891939,1,9
C00030676,18290,11,0.000262463503269145,0.000411856869826006,0.000132335667545774,0.000630556638666728,2,7
C00030718,149000,30,0.00162739487028902,0.00100011684494181,0.00131984803106734,0.00174314493967549,2,3
C00032979,80000,16,0.000889423962080769,0.000571102328189715,0.000813962796503518,0.00115904567855723,1,7
C00033977,9000,6,0.000162081313322471,0.000251589238824525,7.89652149469901e-05,0.000332979781001308,2,3
C00034041,61000,22,0.000695249435767905,0.000753565601274282,0.000669935048974999,0.00140674041786999,2,12
C00034173,27500,16,0.000346866933252215,0.00057220872498556,0.00039095498187393,0.00113369444672784,2,9
C00034355,7000,7,0.000142318245306101,0.000286678734026048,2.8038711294912e-05,0.000452207824201044,2,8
C00034488,79500,24,0.000904162374813125,0.000819784965778339,0.000599100866646902,0.00151188363639898,2,8
C00035006,39000,15,0.000466324059613169,0.000539015285108573,0.00046477814850273,0.00100590856632839,2,3
C00035451,112000,21,0.00122497509910145,0.000732592561926132,0.00139224751284415,0.00143350933844955,1,11
C00035683,23000,10,0.000310387882314053,0.000380089248648744,0.000139134084252065,0.000621856499352233,2,3
C00035691,39750,22,0.000476038760250446,0.000752544009448967,0.00046927453907623,0.00131432215081901,2,3
C00039214,13000,12,0.00019976577675104,0.00044561143962803,0.000165545951029934,0.000827815599547834,1,3
C00039461,17500,10,0.000244280286741498,0.000380490475547425,0.000285204185404427,0.000671149097100911,1,3
C00040998,149000,28,0.00160220495223345,0.000942782279262924,0.00148764147868755,0.00165958260787675,2,7
C00041061,11000,7,0.000186810391902749,0.000285889468913168,1.91727755208531e-05,0.000355283503770651,2,3
C00041947,13000,11,0.000200410645036287,0.000413312235961646,0.000239875502324207,0.000678360090508991,2,6
C00043463,49500,23,0.000584715724191263,0.000786991790410069,0.00044101257221421,0.00144234141494534,2,11
C00043489,33750,17,0.000415946501787223,0.00059988739502895,0.000473434169495061,0.00108191717462253,2,10
C00043687,38300,17,0.000468803330516729,0.00060140920656288,0.00039980255976162,0.00108204024515983,2,6
C00045781,19899,9,0.000279652045532754,0.000350353076644855,0.000130039218655443,0.000437863098917082,2,7
C00046474,44250,17,0.000534650324684074,0.000603130218347673,0.000331177936351532,0.00107640007924568,2,1
C00051979,19000,13,0.000267953913109066,0.000474701714131876,0.000149272020253148,0.00079629755815073,2,3
C00060103,23750,11,0.000321648749640904,0.000413940602675809,0.000213625747699536,0.000737600515764657,2,12
C00064766,103300,28,0.0011347951168928,0.000938231276482194,0.00112314597324591,0.00163358460296989,2,6
C00067231,26000,13,0.000341992030319177,0.000472667542697371,0.000171690130237674,0.000810687951568561,2,11
C00072025,81000,16,0.000909784535335648,0.000571382879340061,0.000781784611777436,0.00110411650871457,2,3
C00073056,31000,12,0.000385398168267587,0.000447989871289732,0.000378537558117633,0.000895308441872316,1,2
C00075358,4500,3,0.000117344629542308,0.00016488660699198,2.17829507502136e-06,0.000207269317470181,2,3
C00077321,149998,29,0.00163485595888018,0.000972952079122313,0.00133564280771171,0.00177967012154793,2,12
C00078261,14000,5,0.00022576308151322,0.000226299696023053,1.87563290068217e-05,0.000279478476000081,2,3
C00078451,93000,22,0.00104387294791923,0.000750072282696508,0.000682961666066937,0.00122388485615704,2,3
C00082917,99000,23,0.0010847926407429,0.000789651837321753,0.0010621873890748,0.00155862727232996,2,2
C00084475,36000,17,0.000441622512199767,0.000603495863937509,0.000455505054019536,0.00114036949546806,2,3
C00085373,6000,4,0.000129942411364832,0.000187928293172775,2.02970952727664e-05,0.000186643365838503,2,3
C00086348,39100,14,0.000466432779606624,0.000500882287105501,0.000421941199681308,0.000919690536829506,2,3
C00088591,104000,24,0.00116838692456097,0.000821411656983199,0.000964179260083676,0.00149950493448368,2,12
C00089342,16000,8,0.000239128189032151,0.000318557434131927,0.000162430558321523,0.000480527032527476,2,7
C00090209,23500,12,0.000317137144386315,0.000441420744503324,0.000154797005973374,0.000638091654607936,2,3
C00092957,20000,15,0.000276832753429714,0.000545353917111173,0.000254971416764626,0.0010117579681278,1,11
C00093195,5750,4,0.000133233209211398,0.000193745010010039,5.31101773216641e-07,0.000135831008183379,2,5
C00093948,61000,16,0.000698766093493977,0.00056579205771995,0.000531941804982476,0.000955430576500512,2,6
C00095869,21687,15,0.000289872000296275,0.000538744515890967,0.000227141844824102,0.00101883106643379,2,12
C00097568,70500,22,0.000817553601481556,0.000752251911439311,0.000359896808586433,0.00128307318617835,2,6
C00099937,61500,20,0.000687617228020165,0.000686391163203152,0.000819976605771588,0.00121402599700993,2,3
C00100107,62731,28,0.000708388758585865,0.000941447032977757,0.000776245680247132,0.00174724042026582,2,6
C00100305,2000,2,8.86220606114823e-05,0.000129394847139537,1.69860838853923e-05,9.79565706399529e-05,2,3
C00100404,43300,19,0.000515524850524858,0.000668704073525377,0.000445546471133617,0.00132220037760889,1,7
C00101204,4000,2,0.000109819541141342,0.000127437175196842,3.57180157894546e-06,0.000100683167614977,2,3
C00101410,12000,10,0.000195750804203433,0.000371928850478792,2.97837120627823e-05,0.000503237445578789,2,3
C00101725,18000,8,0.000253789357666181,0.000312804272965768,0.000120540332973483,0.000407850126568985,2,9
C00101766,13500,6,0.000203688758605238,0.00026128127435508,0.000321593859205574,0.000397293702969595,1,1
C00103549,3000,3,9.9835061697871e-05,0.000158061585910606,2.9176112472268e-07,0.000131756622310939,2,2
C00103697,32500,16,0.000407775820741957,0.000565425659410437,0.000232731602746,0.000935318841445599,2,7
C00106146,103000,24,0.00113388241827974,0.000818802843120058,0.00108215037682059,0.00147583776228809,2,1
C00107128,46000,16,0.000531916834424053,0.000575304465454074,0.000791798129203615,0.00117588746391144,1,3
C00107300,39498,15,0.000486252502619332,0.000537666084685798,0.000462724282456236,0.00083593682147691,2,12
C00108282,29500,12,0.00036791473426922,0.000444117304299843,0.000363139463821605,0.00090245482658197,1,3
C00109165,3500,3,0.000103850258528659,0.000160562854845885,3.39843520285238e-05,0.000146182955520377,2,9
C00109819,36000,21,0.000442874857478603,0.000729931758742264,0.000362685763169882,0.00140792989491536,2,12
C00111658,9000,7,0.00016528843452652,0.000291308074354282,4.35339459340073e-05,0.000444663337961333,2,3
C00113001,13500,11,0.000218140723533847,0.000414340047554516,4.19524871339557e-05,0.000578873879444248,2,5
C00113811,40000,15,0.000488149539298299,0.00053197744984574,0.000214434976786798,0.000903531452656629,2,6
C00116145,11850,13,0.000194302805322645,0.00047584709919823,8.95971410551022e-05,0.000744233668465675,2,3
C00118208,23500,14,0.000316234683172457,0.000513275031500694,0.000172159781334124,0.000895427528991723,1,7
C00123612,26000,13,0.000339125342237205,0.000476007183589421,0.000314918205955432,0.000809255203168424,2,11
C00126847,3500,4,0.000104849615218373,0.000190736101928213,6.31775892019501e-06,0.000253433914978336,1,3
C00129122,23500,13,0.000314517389148987,0.000470980492503261,0.00024649642359723,0.000880514978611822,2,3
C00131185,36869,12,0.000457245088840783,0.000441731987912962,0.000395807555965264,0.000693401364350719,2,3
C00135590,3500,3,0.000106444593968228,0.000163850869441157,1.90089695616519e-06,0.000148694398177015,2,3
C00138339,5200,7,0.000122393827603939,0.000288992662707899,5.09400011340094e-05,0.000477147248837968,2,3
C00138560,47000,18,0.000569667023801772,0.000633892175696996,0.000306694379834415,0.00111768293000349,2,7
C00139519,14100,11,0.000219481398522864,0.000411806305297126,5.99281060631212e-05,0.000649502050963073,2,7
C00141002,3000,3,9.87509643484417e-05,0.000158498563912504,2.08206638933039e-05,0.000174046104574548,2,12
C00142299,15000,9,0.000222070600119725,0.000352717709630414,0.000190703790219777,0.00064160557428102,2,10
C00142711,66750,23,0.000768219458889272,0.000776873335314764,0.000505291485561936,0.00123791993624597,2,12
C00142836,14750,9,0.000230042684967248,0.000351083448683841,6.78676353254309e-05,0.000566269805461079,2,7
C00143305,58840,26,0.00067525443055008,0.000876602790480258,0.000597401087382949,0.00151397168696514,2,11
C00145342,18000,14,0.000259219024483221,0.000500874574650434,0.00010934703633169,0.00077014018431035,2,7
C00147231,2041,2,8.90825359558192e-05,0.000129394847139537,1.69887377129221e-05,9.79565706399529e-05,2,3
C00151340,43733,16,0.000523419446395651,0.000574570625104821,0.000522747921948174,0.00110831508635969,1,3
C00151787,13500,7,0.000213184427769713,0.000287346841960871,7.67928089115637e-05,0.00041652490183912,2,3
C00157586,12000,10,0.000191926463424436,0.000381106295089559,9.03949785328957e-05,0.000675752694115098,1,3
C00163311,3750,3,0.000108943994246902,0.000160007507387255,3.87234871174532e-07,0.00013217333312581,2,2
C00163832,36500,14,0.000450061591892021,0.00050558072061475,0.000268108392031046,0.000906118940252202,2,12
C00164152,31250,19,0.000394246898500502,0.000661024132974297,0.000268220534201593,0.00119394615599693,2,7
C00164939,39500,23,0.00048791551567538,0.000783904313647582,0.000283720507871716,0.0012903070616403,2,12
C00166512,4000,2,0.000111084272530356,0.000129394847139537,1.71155388868487e-05,9.79565706399529e-05,2,3
C00167668,32500,11,0.000409651352157295,0.000410926480843118,0.000239092287938982,0.000633238688333408,2,3
C00167759,28500,13,0.000359866754563297,0.000474627470650541,0.000355036818518422,0.000849066913571285,2,3
C00169508,1500,2,8.26047402891007e-05,0.000128968903575483,1.94691617019947e-05,9.86218628649353e-05,1,3
C00171926,38500,26,0.000474468730626061,0.000883763212769462,0.000346907395732833,0.00159737792841322,2,12
C00185124,46500,15,0.000550908168091109,0.000542505268701051,0.000624171535337622,0.000976380534626613,2,3
C00194746,48717,21,0.000570474033246982,0.000725353172144167,0.000473095587260115,0.00136296505369926,2,3
C00195263,16500,6,0.000243536427394915,0.000250332447101079,9.19408455631108e-05,0.00033131850221236,2,3
C00197095,16000,9,0.000235062835694971,0.000353679897096724,0.000170121772668451,0.000621858139564914,1,12
C00197749,34500,13,0.000431179787303771,0.000472377048216441,0.000267931801351631,0.000762851088742511,2,11
C00199653,14000,11,0.000211294442071437,0.000407196281471094,0.00021784167066911,0.000612782101055028,2,11
C00199703,134570,28,0.00145840300995483,0.00094010108463959,0.00126271601793726,0.00173930203733442,2,11
C00201491,7650,4,0.000149657500170214,0.000193217560562678,4.04030367996048e-05,0.000244894072856694,2,3
C00201863,9000,10,0.000164393132214928,0.000379385636671674,2.96043934001029e-05,0.000596473735891557,2,6
C00205369,8999,9,0.000162473199080124,0.000346978766712043,6.43478021555406e-05,0.000547117442631986,2,7
C00206052,13000,5,0.000209103639974486,0.000218173263918376,2.14496182846383e-05,0.000235955549373861,2,3
C00206672,20500,12,0.000282253594608437,0.000442020237549948,0.000215676654685653,0.000775535162034939,2,10
C00211318,112966,27,0.00123275081127067,0.000907607994017664,0.00127258396029053,0.00169105224241324,2,6
C00213173,14499,15,0.000219963082893933,0.000534549409161433,9.53772825869754e-05,0.000985868635684441,2,2
C00215285,25500,12,0.000337168278564523,0.00044185833180358,0.000161272363299443,0.000655565611858388,2,8
C00215590,500,1,7.32745516265386e-05,9.81945671883529e-05,3.23637503641079e-08,3.27117011881304e-05,2,3
C00217471,5000,3,0.000119650499910905,0.000161136706489072,5.74784870092156e-05,0.00013495086126148,2,3
C00224105,12000,9,0.000191735802998763,0.000350172202351828,0.000144163006934265,0.000571034081132517,2,2
C00224618,1000,1,7.88901046062571e-05,9.81945671883529e-05,6.47275007282157e-08,3.27117011881304e-05,2,3
C00227546,83500,24,0.000930996066514995,0.000819358725556881,0.000869593479998152,0.00148596708525655,2,9
C00231951,52600,17,0.00061161446383297,0.000603508538998305,0.000580483493822118,0.0011101667865295,2,8
C00235572,41000,13,0.000497224531085106,0.000466701174573263,0.000126464519657013,0.000684383102412891,2,12
C00236760,2500,3,9.50356597228233e-05,0.000162568969699985,1.44681884212146e-05,0.000134634762085582,2,7
C00238725,100000,21,0.00108044325756139,0.000731342912740984,0.00142566541711113,0.00146475928338742,1,7
C00243675,32000,12,0.000404216000434071,0.000438211761229012,0.000213806483856649,0.000684917733870383,2,12
