Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AK,697495,261,0.00626562550955328,0.00904829423973159,0.004873642936004,0.00367302411420688
AL,618069,299,0.00665671856654025,0.010566576633129,0.00152818992513262,0.00393328969671602
AR,550729,203,0.00582127388026968,0.00768666500473682,0.00513182547326754,0.00265214123799189
AZ,906370,345,0.00902121970120508,0.012665011848193,0.00848075077200838,0.00443655998367906
CA,10503112,738,0.0800088403614548,0.0336341848267297,0.174268194084792,0.00767701999553698
CO,1392748,458,0.0129880990983471,0.0164152943770035,0.01164957575058,0.00589094134391338
CT,1134589,292,0.0109911033140011,0.0113377048419086,0.0104054818033398,0.00362617919530773
FL,330661,210,0.00415289478662443,0.00756124285891292,2.31113377891581e-05,0.00283965322296303
GA,2265347,465,0.0211650562163977,0.0193063327607754,0.0285020424976581,0.00535804761645299
HI,325674,144,0.00355372767538824,0.00527819349104039,0.000232563982107916,0.00199088440022503
IA,831211,311,0.00861952602966069,0.0114117535357931,0.00655402471953713,0.00393587952468853
ID,931227,377,0.00881686749426943,0.0129752506109223,0.0048338389475254,0.0053038266117454
IL,2534578,527,0.0231823511440619,0.021465094022109,0.0328087760284498,0.00607464585728618
IN,1514123,413,0.0134318527913304,0.0148050889196553,0.0156021180102318,0.00556629997426294
KS,635422,324,0.00761342579199352,0.0119284744431893,0.000695327050911153,0.00400662552754151
KY,645683,314,0.00785284022780065,0.0116197319135263,7.3039050114409e-05,0.00409221079009279
LA,499900,287,0.00593979440514796,0.0102432624687152,2.72746939489883e-05,0.00353084834039317
MD,398397,208,0.00452427115212538,0.00764308687413125,5.9126357031057e-05,0.00283234370716442
MO,1700319,515,0.0169531837827449,0.0197672291624739,0.0157056374081936,0.00628648389932852
NC,1709237,396,0.0148984615891659,0.0147028799439121,0.019826593273195,0.00499465329660909
ND,1410991,483,0.0143919611119536,0.0176484702818446,0.00780833868688903,0.00594226970105599
NH,510352,181,0.00448336013683652,0.00620189526421507,0.004837936418097,0.00262461318674497
NV,603496,195,0.00596253223965722,0.00733092350996191,0.00490275082246225,0.00261794041377519
NY,3487579,177,0.0247010334427097,0.00789970081868025,0.067161639408451,0.00194641190823947
OH,2542411,465,0.021596312782695,0.0178760455833363,0.0349842179929982,0.00571946128675729
OK,1022670,347,0.00962642482346985,0.0122971878009935,0.00843287914896143,0.00483269656707912
OR,1480797,462,0.015111728162895,0.0176882112045637,0.0100090527839304,0.0056151963000824
PA,2879589,519,0.0260635711645214,0.022018505700046,0.0418586886326581,0.0058159221842396
SC,1076027,385,0.0116312430929693,0.0150538018853107,0.00972756531696874,0.00435689023398363
SD,838700,346,0.008986800859657,0.0126749644084477,0.00395879577871896,0.00435544185726008
UT,820589,309,0.00803967038942395,0.011112503500027,0.0053175144573166,0.00433698216275
VT,285364,60,0.00223498795054059,0.00215717603302469,0.00433305226158539,0.000796845784761951
WA,1773163,495,0.0164611196908301,0.0184795772117012,0.0177223626649687,0.00616749781097426
WI,1933296,561,0.0191409329616011,0.0215651029337446,0.0170170091118829,0.00672183523790985
