Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AZ,5133780,444,0.0204645016975392,0.0149967680399563,0.0362228592586445,0.00476488594340251
CA,35764,21,0.00182606894338627,0.00205899198783622,6.43456603110096e-08,2.64317455535752e-05
CT,3196671,299,0.0132781744040764,0.0099874653732746,0.00239763023564595,0.00322046801419434
DE,1078625,354,0.00715025650746025,0.0114884369920397,4.2657917765674e-05,0.00351260248822917
FL,8435090,526,0.0306343107753434,0.0183843883561381,0.144679658331042,0.00516718827544331
HI,1404881,285,0.00772753816557159,0.0094518476778864,0.000112024656226568,0.00337582876574772
IN,5040400,601,0.0233462759685571,0.0207231615664071,0.0435123893975644,0.00596812990069905
MA,3443372,605,0.0181772149613015,0.0202571298074592,0.00169996124612642,0.00597553648734978
MD,1200083,359,0.00845460388408299,0.0125687695757697,0.000415448537862272,0.00331941345021934
ME,2625396,300,0.0106840362817011,0.00963047408958714,0.000303860961000168,0.00330874958259561
MI,2198353,539,0.0167659165258206,0.0208430951078702,0.000557768189050807,0.00467732513483186
MN,848416,283,0.00652261598673415,0.00999139041704437,4.31243985811113e-05,0.00258591646117186
MO,3471931,381,0.0162983867047467,0.0135939744274144,0.00145057544811115,0.00348832131062039
MS,891787,322,0.00598804487201279,0.0105401977048772,3.93258690023885e-05,0.00314290148559658
MT,4201509,672,0.0212477526270238,0.0223213380945899,0.000890560808418897,0.00683861050438661
ND,4246594,466,0.0173912421257616,0.0146026503676952,0.00139423368917471,0.00537609979905876
NE,3053320,534,0.0156713905935615,0.0178652034319909,0.00240031937669102,0.00554105437755382
NJ,2647436,400,0.0145837847292134,0.0141988684580276,0.00102998726112006,0.00374277168465855
NM,2612767,449,0.012770151278422,0.0148550898189539,0.000779530403099693,0.00489145781684305
NV,4545508,723,0.0247859885625458,0.0267594768588391,0.00677546642679064,0.00669308621163407
NY,2009010,355,0.0118056259161751,0.0124321962640025,7.18027393493922e-05,0.00342791560102344
OH,9240780,693,0.0379826339254879,0.0249338992108002,0.0676649058731683,0.00651035941076909
PA,3375870,569,0.0182369162487099,0.0204758818461487,0.0228278335879611,0.00522995414653779
RI,596290,200,0.00388393148584806,0.00651882028699901,3.7347444522457e-05,0.00219434997852741
TN,965998,322,0.00653431853138371,0.0106862436651555,4.18990670993282e-05,0.0032021145804989
TX,1400580,330,0.0090791863821829,0.0117436989482916,0.000756867776375308,0.0031522670640414
UT,1682478,507,0.0120588143323964,0.0173240918152566,6.09284117045019e-05,0.00459181913509664
VA,5491198,576,0.0245863892238038,0.0197162594152003,0.0246432565746701,0.00570033481143089
VT,182424,64,0.00106062793370121,0.00199347642350244,1.73315800758392e-05,0.000827017883629508
WA,136577,63,0.00136776404044168,0.00241561289328594,4.69636935001045e-06,0.000491068344773307
WI,7361529,570,0.0296370792620921,0.0196932795075776,0.0110289761041521,0.00573107630527127
WV,1028106,319,0.00590380935091672,0.00985778541317743,7.92578265626851e-05,0.00357644388715996
WY,834305,269,0.00498780595545812,0.00836158088136059,3.88943176956046e-05,0.00293587358508143
