sendID state amount
C00000042 AZ 2500
C00000729 AZ 5000
C00000885 AZ 2500
C00000901 AZ 2000
C00001016 AZ 5000
C00001198 AZ 3500
C00001727 AZ 3500
C00002089 AZ 5000
C00002469 AZ 5000
C00002766 AZ 5000
C00002840 AZ 2000
C00002881 AZ 3000
C00003251 AZ 5000
C00003764 AZ 5000
C00003806 AZ 5000
C00004036 AZ 5000
C00004275 AZ 5000
C00004325 AZ 2500
C00004861 AZ 5000
C00005249 AZ 5000
C00007542 AZ 5000
C00007898 AZ 2500
C00007922 AZ 2500
C00009704 AZ 1868
C00009936 AZ 5000
C00010322 AZ 5000
C00010421 AZ 5000
C00010470 AZ 5000
C00011114 AZ 1204534
C00011262 AZ 2000
C00012880 AZ 2500
C00014555 AZ 2000
C00015933 AZ 5000
C00016386 AZ 5000
C00016683 AZ 2500
C00017525 AZ 5000
C00018036 AZ 2500
C00023580 AZ 5000
C00024521 AZ 5000
C00025536 AZ 3000
C00027342 AZ 4700
C00027359 AZ 5000
C00027466 AZ 4214212
C00028787 AZ 3500
C00028860 AZ 5000
C00029447 AZ 8199
C00029504 AZ 5000
C00030718 AZ 5000
C00030734 AZ 1000
C00032797 AZ 1000
C00032979 AZ 5000
C00032995 AZ 5000
C00033555 AZ 5000
C00033779 AZ 2500
C00033977 AZ 2500
C00034157 AZ 4500
C00034595 AZ 7000
C00034728 AZ 1000
C00035006 AZ 5000
C00035204 AZ 1000
C00035519 AZ 1000
C00035691 AZ 4000
C00039578 AZ 1000
C00040329 AZ 1000
C00040535 AZ 2500
C00040725 AZ 1000
C00040998 AZ 5000
C00041590 AZ 5000
C00042366 AZ 1417904
C00043992 AZ 2010
C00048579 AZ 5000
C00053553 AZ 4950
C00068692 AZ 2500
C00075291 AZ 5000
C00076737 AZ 2500
C00079541 AZ 5000
C00079566 AZ 5000
C00081414 AZ 2000
C00081547 AZ 1000
C00082040 AZ 5000
C00082792 AZ 3000
C00083535 AZ 1000
C00084822 AZ 1000
C00085019 AZ 5000
C00085316 AZ 5000
C00088484 AZ 2000
C00089136 AZ 5000
C00089458 AZ 5000
C00092957 AZ 5000
C00094185 AZ 500
C00095869 AZ 500
C00097485 AZ 5000
C00097568 AZ 5000
C00101105 AZ 5000
C00101204 AZ 5000
C00101485 AZ 5000
C00103903 AZ 2500
C00106146 AZ 5000
C00107128 AZ 5000
C00107235 AZ 5000
C00109017 AZ 3000
C00109306 AZ 5000
C00109819 AZ 2500
C00110478 AZ 5000
C00110585 AZ 5000
C00110759 AZ 1000
C00111278 AZ 16891
C00111880 AZ 1000
C00113159 AZ 5000
C00113241 AZ 2000
C00113803 AZ 5000
C00118208 AZ 1000
C00118430 AZ 500
C00118943 AZ 3000
C00120238 AZ 500
C00120873 AZ 5000
C00121368 AZ 5000
C00122101 AZ 1000
C00125641 AZ 5000
C00130658 AZ 1000
C00135368 AZ 4028
C00139659 AZ 5500
C00140061 AZ 5000
C00141747 AZ 2500
C00142158 AZ 1000
C00143305 AZ 500
C00143560 AZ 500
C00144766 AZ 2500
C00144774 AZ 5000
C00145623 AZ 2500
C00147983 AZ 2000
C00148031 AZ 5000
C00150367 AZ 5000
C00151340 AZ 500
C00157875 AZ 1000
C00161604 AZ 5000
C00164145 AZ 5000
C00166710 AZ 5000
C00167668 AZ 2000
C00171843 AZ 5000
C00172296 AZ 2000
C00174227 AZ 2500
C00177741 AZ 4000
C00181826 AZ 5000
C00186288 AZ 5000
C00193177 AZ 2500
C00193979 AZ 4000
C00194084 AZ 2500
C00194746 AZ 1000
C00195263 AZ 6500
C00197228 AZ 5000
C00197715 AZ 2500
C00198606 AZ 1500
C00202754 AZ 2000
C00202861 AZ 5000
C00204099 AZ 5000
C00213066 AZ 2500
C00216184 AZ 500
C00216770 AZ 1000
C00217638 AZ 2500
C00219642 AZ 2500
C00219717 AZ 5000
C00224618 AZ 5000
C00227546 AZ 5000
C00231951 AZ 5000
C00235655 AZ 5000
C00235739 AZ 5000
C00235853 AZ 4999
C00238725 AZ 5000
C00241380 AZ 500
C00244863 AZ 1000
C00246306 AZ 5000
C00249342 AZ 2500
C00250027 AZ 3000
C00250068 AZ 2000
C00250399 AZ 5000
C00251447 AZ 3000
C00251876 AZ 5000
C00251918 AZ 2500
C00252338 AZ 5000
C00252791 AZ 1000
C00252940 AZ 4437
C00253153 AZ 10000
C00255976 AZ 1000
C00257329 AZ 2000
C00259572 AZ 5000
C00270041 AZ 2000
C00271007 AZ 2500
C00275230 AZ 2000
C00278895 AZ 1000
C00279174 AZ 1000
C00279521 AZ 1999
C00279828 AZ 5000
C00283135 AZ 5000
C00284810 AZ 5000
C00284885 AZ 5000
C00286807 AZ 2500
C00293894 AZ 4188
C00295527 AZ 5000
C00296640 AZ 5000
C00296657 AZ 4000
C00298000 AZ 5000
C00298141 AZ 229
C00299149 AZ 2000
C00302240 AZ 2000
C00303305 AZ 2000
C00304634 AZ 2500
C00309781 AZ 5000
C00311308 AZ 2500
C00311878 AZ 1000
C00312777 AZ 1000
C00313650 AZ 5000
C00314617 AZ 5000
C00320101 AZ 5000
C00325704 AZ 304
C00325936 AZ 1500
C00325993 AZ 5000
C00326595 AZ 5000
C00327395 AZ 5000
C00328401 AZ 5000
C00329425 AZ 5000
C00330084 AZ 1000
C00330118 AZ 5000
C00330233 AZ 5000
C00331454 AZ 2000
C00333625 AZ 1000
C00333658 AZ 2000
C00333666 AZ 1000
C00334581 AZ 2000
C00334706 AZ 2000
C00336842 AZ 2500
C00338335 AZ 1000
C00339655 AZ 1000
C00342048 AZ 5000
C00343137 AZ 5000
C00343459 AZ 5000
C00343947 AZ 5000
C00344648 AZ 5000
C00345132 AZ 5000
C00345173 AZ 2000
C00345306 AZ 2500
C00347195 AZ 5000
C00347385 AZ 2000
C00348359 AZ 1000
C00348524 AZ 1000
C00348607 AZ 5000
C00349233 AZ 5000
C00349746 AZ 10000
C00351056 AZ 2000
C00351379 AZ 1000
C00353953 AZ 5000
C00354241 AZ 2000
C00354290 AZ 1000
C00354753 AZ 5000
