Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
C00000042,53000,13,0.000156358124955275,0.000431216476885402,6.1353628208707e-05,0.00088296651739679,1,3
AZ,19949075,452,0.0217633360363672,0.0150532693596275,0.0215342038167502,0.00475975648310151,1,2
C00000729,113000,22,0.000319889277573788,0.000681001746710668,6.58288417485509e-05,0.00128990474272317,2,6
C00000885,88500,20,0.000203095217418195,0.000635797370993266,7.65904285771905e-05,0.0012646264158062,1,4
C00000901,111000,22,0.00030354523925279,0.000681243885362733,9.70097844907275e-05,0.00132596412212511,2,1
C00001016,82500,16,0.000213474992601524,0.000519219502885331,8.92585317763912e-05,0.00102231444755328,1,8
C00001198,44000,17,0.00013608294595026,0.000544540294206006,5.87922505719635e-05,0.00107635037302931,1,2
C00001727,49500,17,0.000126624122148973,0.000541374003199494,5.34309086280417e-05,0.00119084301375034,1,2
C00002089,88350,17,0.000199941258548012,0.000543660952580488,8.885024276259e-05,0.00109628705777194,1,2
C00002469,115000,23,0.000298817986469203,0.000719529445705173,7.28522471483276e-05,0.0013531740473258,1,2
C00002766,361500,24,0.000495746503743011,0.000742746373989626,0.00101395739910458,0.0014363440588799,1,2
C00002840,83500,19,0.000222102223835584,0.000606550997364325,7.67906579300619e-05,0.00115714406827418,2,8
C00002881,46000,19,0.000157619992818734,0.000596835505594412,3.10422225859841e-05,0.00118492403622627,2,6
C00003251,1876872,25,0.00191930044345006,0.000769612398658257,0.00482609395581933,0.00150904774549396,1,2
C00003764,99000,19,0.0002212960839473,0.000597240692836771,0.000101007137765027,0.00127200665414809,1,1
C00003806,85000,22,0.00019298829186903,0.000690237564626294,8.61195604481275e-05,0.00131323245990822,1,8
C00004036,4371689,21,0.0043638836460033,0.000658855078439788,0.00965681760964921,0.00128336425964759,1,2
C00004275,121000,22,0.000285482487252876,0.000677075617877526,0.000121548562469568,0.00139307662318791,1,2
C00004325,48900,15,0.000145651233515896,0.000494188817781818,4.92609731843244e-05,0.000898000045026273,1,1
C00004861,104000,21,0.000286088091790437,0.000661075574940038,8.24713696896004e-05,0.00126620104659837,1,2
C00005249,135000,24,0.000359082973397851,0.000741727570639711,7.81424889317359e-05,0.00141054156213683,2,9
C00007542,105000,21,0.000299398506249817,0.00065743127051467,7.21900286946034e-05,0.00124566481076528,2,2
C00007898,70000,16,0.000168448080638477,0.000518210516901038,7.96775344158253e-05,0.00111519542425216,1,1
C00007922,49000,13,0.000143349263429432,0.000429595599617634,4.13005583973558e-05,0.000781780551669561,1,2
C00009704,19141,12,7.72400101192836e-05,0.00040242967113736,3.67573362227404e-05,0.000897789086854472,1,6
C00009936,97000,21,0.000236209185025149,0.000654122336772519,8.45671142144792e-05,0.00133417589574455,1,2
C00010322,94343,18,0.000217006716153667,0.00057522392585831,8.36530390853513e-05,0.00113672167649127,1,2
C00010421,105000,19,0.000239804508230032,0.000602233245634006,0.000103594016598054,0.0012832935799287,1,6
C00010470,95000,19,0.000247566897439022,0.000592293197789405,6.93852250310542e-05,0.00114204845668979,1,6
C00011114,6724620,24,0.00666317704148863,0.000744520919878731,0.013065810319262,0.00143786614660699,1,2
C00011262,37500,10,9.84157118247297e-05,0.000347322015923318,5.93918577840098e-05,0.000705164105352072,1,2
C00012880,61500,14,0.000208199770748832,0.000459424889777754,3.67391578471105e-05,0.000804268619584707,2,2
C00014555,45287,16,0.000146427697281886,0.000506396163001092,3.34462886071694e-05,0.000934320526134555,1,6
