sendID state amount
C00000059 AK 2000
C00000729 AK 5000
C00000885 AK 5000
C00001016 AK 5000
C00001198 AK 5000
C00001636 AK 5000
C00001727 AK 2000
C00002089 AK 5000
C00002261 AK 3000
C00002469 AK 5000
C00002766 AK 5000
C00002840 AK 2000
C00002881 AK 5000
C00002972 AK 2500
C00003160 AK 3000
C00003251 AK 5000
C00003632 AK 2500
C00003764 AK 5000
C00004036 AK 10000
C00004275 AK 5000
C00004325 AK 5000
C00004473 AK 5000
C00004812 AK 5000
C00004861 AK 5000
C00005249 AK 5000
C00006080 AK 5000
C00007450 AK 2000
C00007880 AK 5000
C00007898 AK 4000
C00008268 AK 5000
C00008474 AK 3000
C00008748 AK 5000
C00009936 AK 5000
C00009985 AK 5000
C00010082 AK 5000
C00010421 AK 5000
C00010470 AK 5000
C00011114 AK 5000
C00012245 AK 5000
C00012476 AK 5000
C00014878 AK 3000
C00016386 AK 2500
C00016683 AK 5000
C00017525 AK 2500
C00022368 AK 2000
C00023580 AK 5000
C00024349 AK 5000
C00024521 AK 5000
C00024869 AK 3000
C00027342 AK 5000
C00027359 AK 5000
C00027466 AK 45400
C00027532 AK 3000
C00028860 AK 5000
C00029447 AK 5227
C00030676 AK 2500
C00030718 AK 5000
C00032698 AK 5000
C00032979 AK 5000
C00032995 AK 4000
C00033555 AK 5000
C00033779 AK 4000
C00034132 AK 10000
C00034157 AK 5000
C00034298 AK 1000
C00034405 AK 5000
C00034488 AK 5000
C00034595 AK 5000
C00034678 AK 4000
C00034728 AK 1000
C00035006 AK 5000
C00035451 AK 2500
C00035683 AK 5000
C00035691 AK 5000
C00035774 AK 1000
C00039164 AK 4000
C00039461 AK 5000
C00039578 AK 11000
C00040394 AK 1000
C00040659 AK 1500
C00046474 AK 500
C00053553 AK 2000
C00060103 AK 10000
C00062836 AK 2000
C00063164 AK 5000
C00064766 AK 4500
C00064774 AK 1500
C00066472 AK 2500
C00067231 AK 4000
C00068692 AK 1000
C00072025 AK 5000
C00073056 AK 3500
C00074096 AK 3000
C00075291 AK 5000
C00075341 AK 5000
C00077321 AK 5000
C00078451 AK 1500
C00079566 AK 5000
C00079855 AK 5000
C00080515 AK 5000
C00081547 AK 1000
C00082040 AK 5000
C00082917 AK 5000
C00083535 AK 5000
C00084491 AK 5000
C00084822 AK 1000
C00085316 AK 2500
C00088484 AK 2000
C00089086 AK 3000
C00089136 AK 5000
C00089342 AK 2000
C00089458 AK 3500
C00091561 AK 5000
C00092247 AK 2000
C00092957 AK 5000
C00093054 AK 5000
C00094185 AK 3000
C00094573 AK 5000
C00095117 AK 1000
C00096156 AK 5000
C00097568 AK 3500
C00100305 AK 500
C00100404 AK 5000
C00100974 AK 2000
C00101105 AK 95773
C00101485 AK 5000
C00101766 AK 1000
C00102368 AK 5000
C00102517 AK 1000
C00102764 AK 1000
C00103903 AK 5000
C00104802 AK 2500
C00104901 AK 200
C00105338 AK 1000
C00106146 AK 4000
C00106435 AK 2500
C00107128 AK 5000
C00107235 AK 5000
C00107300 AK 2500
C00108209 AK 5000
C00109017 AK 4000
C00109306 AK 5000
C00109546 AK 5000
C00110262 AK 3000
C00110338 AK 2500
C00110585 AK 5000
C00111278 AK 22437
C00111534 AK 1000
C00111880 AK 1000
C00112763 AK 1000
C00112888 AK 5000
C00112896 AK 5000
C00113019 AK 1700
C00113159 AK 2500
C00113803 AK 3000
C00113811 AK 5000
C00114025 AK 5000
C00114108 AK 2500
C00114132 AK 2000
C00118208 AK 2000
C00118943 AK 5000
C00121368 AK 5000
C00122101 AK 5000
C00123513 AK 5000
C00124016 AK 1000
C00125641 AK 3500
C00127779 AK 1500
C00130773 AK 5000
C00131185 AK 1500
C00135541 AK 1000
C00138339 AK 1000
C00139659 AK 5046
C00140061 AK 5000
C00140855 AK 5000
C00141218 AK 8000
C00141747 AK 5000
C00142596 AK 5000
C00142711 AK 4000
C00143305 AK 2000
C00144766 AK 5000
C00144774 AK 6500
C00145623 AK 5000
C00147173 AK 5000
C00147975 AK 5000
C00147983 AK 5000
C00148031 AK 5000
C00150797 AK 3500
C00151019 AK 1000
C00151340 AK 3500
C00157545 AK 5000
C00158881 AK 5000
C00160770 AK 1500
C00161570 AK 2000
C00163048 AK 5000
C00163253 AK 2500
C00164848 AK 500
C00164939 AK 1000
C00165472 AK 1000
C00167668 AK 1000
C00167759 AK 2500
C00171330 AK 3500
C00172296 AK 4674
C00173153 AK 5000
C00176214 AK 5000
C00177469 AK 1500
C00177741 AK 5000
C00181826 AK 5000
C00186288 AK 4000
C00191247 AK 72500
C00193177 AK 3500
C00194746 AK 2000
C00195388 AK 3500
C00196444 AK 1000
C00197228 AK 5000
C00197699 AK 2000
C00199950 AK 1000
C00202861 AK 5000
C00204099 AK 5000
C00206672 AK 1000
C00211318 AK 5000
C00213074 AK 2500
C00213173 AK 5000
C00216127 AK 5000
C00216614 AK 368
C00217638 AK 2500
C00218263 AK 2000
C00220558 AK 5000
C00225342 AK 1000
C00227546 AK 7500
C00227744 AK 2500
C00228106 AK 1000
C00231951 AK 3000
C00233247 AK 500
C00234120 AK 2500
C00235572 AK 5000
C00235655 AK 5000
C00235853 AK 4370
C00236489 AK 5000
C00236596 AK 10000
C00238725 AK 4000
C00239848 AK 5000
C00246306 AK 5000
C00248195 AK 1000
C00248716 AK 5000
C00249342 AK 2500
C00249532 AK 1000
C00250399 AK 5000
C00251447 AK 5000
C00251876 AK 5000
C00252940 AK 5000
C00253153 AK 5000
C00259572 AK 5000
C00261339 AK 2000
C00262295 AK 4000
C00266585 AK 2000
C00270413 AK 2000
C00274431 AK 3500
C00276592 AK 2000
C00277905 AK 500
C00278101 AK 4686
C00278895 AK 3000
C00279216 AK 1000
C00279224 AK 2500
C00279901 AK 392
C00280222 AK 5000
C00280909 AK 2000
C00282921 AK 2500
C00283135 AK 2500
C00283523 AK 5000
C00284810 AK 5000
C00284885 AK 10000
C00286807 AK 3500
C00290502 AK 500
C00296640 AK 2500
C00298141 AK 23
C00299750 AK 250
C00300525 AK 2000
C00300707 AK 1000
C00301929 AK 1000
C00302240 AK 1000
C00303024 AK 5000
C00303339 AK 5000
C00306860 AK 2000
C00310904 AK 2000
C00314617 AK 4000
C00318311 AK 3000
C00319723 AK 4000
C00320580 AK 5000
C00321158 AK 5000
C00324871 AK 1100
C00325092 AK 1000
C00325647 AK 1000
C00325811 AK 5000
C00325993 AK 5000
C00326082 AK 5000
C00327395 AK 5000
C00329425 AK 3000
C00330019 AK 5000
C00330118 AK 5000
C00330647 AK 5000
C00331694 AK 5000
C00331991 AK 2000
C00332643 AK 1000
C00333104 AK 5000
C00334581 AK 1000
C00336842 AK 5000
C00337626 AK 1500
C00339085 AK 500
C00340075 AK 5000
C00340943 AK 2000
C00341602 AK 1000
C00342048 AK 5000
C00342766 AK 1500
C00344648 AK 5000
C00345132 AK 5000
C00345306 AK 1000
C00346015 AK 2000
C00347195 AK 5000
C00347385 AK 1000
C00347955 AK 5000
C00349506 AK 2000
C00350744 AK 5000
C00353953 AK 5000
C00354753 AK 10000
C00358366 AK 5000
C00358663 AK 5000
C00361758 AK 1500
C00362640 AK 3500
C00362707 AK 1900
C00363648 AK 5000
C00363812 AK 1000
C00363879 AK 5000
C00365270 AK 5000
C00365502 AK 1000
C00366070 AK 1500
C00367177 AK 2500
C00368332 AK 5000
C00368696 AK 5000
C00370007 AK 3083
C00374355 AK 1000
C00374371 AK 2000
C00375451 AK 5000
C00375584 AK 5000
C00377168 AK 1000
C00377689 AK 5000
C00377952 AK 1000
C00379479 AK 5000
C00380535 AK 1000
C00380550 AK 1000
C00380931 AK 1000
C00380949 AK 5000
C00383463 AK 1000
C00383521 AK 5000
C00383869 AK 5000
C00385534 AK 5000
C00385732 AK 5000
C00386524 AK 5000
