Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
C00000042,9500,11,0.000149435286063956,0.000438838992546065,8.64891035564294e-05,0.000880376249087695,1,6
AZ,1394942,405,0.0128465653966122,0.0145714366978129,0.0185514159180136,0.00554527826892637,1,14
C00000059,40500,13,0.0004123272060965,0.000499005858714635,0.000338965631061971,0.000989568937730849,1,14
C00000422,137500,27,0.0012654278759162,0.000939493931263226,0.000730930142765607,0.00179181110035218,2,10
C00000729,95655,27,0.00088204541174233,0.000955657887684727,0.000597521580142288,0.00175578897479664,2,5
C00000901,133500,28,0.0012355442145421,0.000983577347599902,0.000724390021999062,0.00178278747512645,2,5
C00000984,34882,19,0.000363887658610887,0.000676164230463284,0.000202824336354968,0.00131904372403315,2,13
C00001289,17266,12,0.000216851369261919,0.000465323008277252,0.000143499978328453,0.000919973686404313,1,12
C00001636,122500,26,0.00110756643280255,0.000914870728816379,0.000654513137846618,0.00171954043022198,2,9
C00001727,18476,16,0.00022311771595222,0.000595388939157226,0.000124615245265784,0.00124414750060598,1,9
C00002089,95999,21,0.000871089552127476,0.000746435030862742,0.000526480534079747,0.00147823074959965,2,13
C00002469,104000,22,0.000950349475872228,0.000787405882129412,0.000649135994530607,0.00157291890788699,2,7
C00002766,116500,27,0.00105967968897512,0.000938628619877366,0.000645235402023897,0.00175448916375481,2,3
C00002840,107500,25,0.000988082913957742,0.000872164939709798,0.000540416018776616,0.00163850266432985,2,6
C00002881,38060,21,0.000387540546394176,0.00075435390139305,0.000268038797192021,0.00141626773890526,2,3
C00002972,60400,22,0.00059366909174346,0.000773894637420353,0.000276843113351578,0.00140863337834678,2,4
C00003251,124000,26,0.00112128463641071,0.000905100898852808,0.000614885861116687,0.0017156465388718,2,3
C00003558,43000,10,0.000428658146733557,0.000394103639732986,0.000257537608426529,0.000798167667155492,1,14
C00003590,103000,25,0.000938415329697473,0.000876816532193585,0.000578853932472434,0.00171752926807657,2,13
C00003632,43800,21,0.00043359339624095,0.000763117270520071,0.000339411142652551,0.00148151242562148,2,12
C00003756,15000,14,0.000200832418487383,0.000532285787654338,8.45510917941202e-05,0.00107660787625754,1,12
C00003764,61972,17,0.000593252314081475,0.000635714276869468,0.000406815275372749,0.00122108367839194,1,5
C00003806,92800,23,0.000841407798130638,0.000817111751020742,0.000554533517349485,0.0015488046401401,2,3
C00004036,97000,22,0.000874367547724481,0.000783766753268418,0.0006589699665776,0.00148289587950588,2,4
C00004101,93000,26,0.000839950262464855,0.000915397465694565,0.000575438032645876,0.00171717924691493,1,11
C00004275,159850,31,0.00145503900584235,0.00107197085719029,0.000805240787625944,0.0020424223768576,2,6
C00004515,11400,4,0.00016183180971892,0.000202855892255511,0.000105306493952624,0.000302601643127977,1,4
C00004812,51000,22,0.000513307013266178,0.000775275448846359,0.000276222249745212,0.00139114814582782,2,13
C00004994,20000,16,0.000246181582951831,0.000597435810301727,9.80337810658094e-05,0.0010748239116914,1,5
C00005249,125500,29,0.00116697268359217,0.00100792271847727,0.000739994153011727,0.00188795583589446,2,3
C00005660,62500,20,0.00061632781536075,0.000716684015796024,0.000285970545021984,0.00133763548232567,2,13
C00007542,64500,20,0.000627333838035159,0.000710963648534923,0.000348365022975012,0.00137207778525489,2,10
C00007880,81000,23,0.000753818646804295,0.000805665794526583,0.00045687733318638,0.00158904346404985,2,7
C00007898,24500,11,0.000271936531717539,0.000435058023686275,0.000203227731667789,0.000827686924762096,1,2
C00007922,102000,25,0.000958350962104672,0.000872314075703346,0.000474874750723412,0.00166072783716163,2,10
C00008748,31500,13,0.000341279250761301,0.000488891371746074,0.000156471532605724,0.000844042684291662,2,10
C00008839,34000,18,0.00036406887611964,0.000647435271116054,0.000182268013344204,0.00124656619466999,2,10
