sendID state amount
C00043463 AL 3000
C00043687 AL 3000
C00044024 AL 1000
C00053553 AL 2000
C00059832 AL 1000
C00060707 AL 236
C00063461 AL 2000
C00063586 AL 1000
C00064766 AL 2500
C00064774 AL 1000
C00065987 AL 2000
C00066472 AL 1000
C00067504 AL 1000
C00073056 AL 1000
C00077024 AL 500
C00077321 AL 5000
C00077552 AL 1000
C00078451 AL 4000
C00079681 AL 1000
C00081414 AL 1000
C00082792 AL 1000
C00082917 AL 5000
C00083857 AL 1000
C00084475 AL 2000
C00085316 AL 3500
C00085951 AL 500
C00087791 AL 1000
C00088591 AL 2000
C00089458 AL 5000
C00091561 AL 1000
C00091942 AL 1000
C00093054 AL 5000
C00093195 AL 2500
C00093948 AL 3500
C00095869 AL 1000
C00097485 AL 1000
C00097550 AL 1000
C00097568 AL 2000
C00099234 AL 1000
C00099937 AL 1000
C00100107 AL 2000
C00100131 AL 2000
C00101105 AL 1000
C00101410 AL 3000
C00101725 AL 4000
C00102368 AL 5000
C00103143 AL 1000
C00104299 AL 1000
C00104364 AL 500
C00105981 AL 1000
C00106146 AL 5000
C00108209 AL 500
C00108290 AL 5000
C00110338 AL 1000
C00110478 AL 1000
C00110577 AL 1000
C00111302 AL 1000
C00111427 AL 1000
C00111559 AL 2500
C00112896 AL 1000
C00113241 AL 1000
C00114025 AL 1000
C00114132 AL 1000
C00115303 AL 2000
C00116020 AL 5000
C00117408 AL 1000
C00118943 AL 2000
C00121368 AL 2000
C00127811 AL 3000
C00128231 AL 2000
C00128678 AL 2000
C00128918 AL 1000
C00130773 AL 4325
C00131557 AL 1000
C00135541 AL 700
C00135855 AL 5000
C00140350 AL 250
C00141002 AL 1000
C00141218 AL 2000
C00142307 AL 1000
C00142596 AL 5000
C00142711 AL 1000
C00143305 AL 1000
C00144766 AL 5000
C00145623 AL 1000
C00147066 AL 4000
C00147983 AL 2500
C00150367 AL 2000
C00158865 AL 1250
C00158881 AL 1000
C00159319 AL 50
C00159954 AL 2000
C00160630 AL 3000
C00164145 AL 2000
C00164939 AL 1000
C00165365 AL 1000
C00165753 AL 5000
C00167684 AL 2000
C00167759 AL 1000
C00171330 AL 1000
C00171926 AL 2000
C00174227 AL 1000
C00179473 AL 5000
C00185124 AL 2000
C00187526 AL 1000
C00188193 AL 5000
C00193177 AL 1000
C00193433 AL 5000
C00193631 AL 3000
C00193854 AL 1500
C00194746 AL 3000
C00195263 AL 4000
C00197228 AL 1000
C00197749 AL 3000
C00199703 AL 5000
C00201491 AL 2150
C00202846 AL 1000
C00202861 AL 5000
C00204008 AL 5000
C00204099 AL 1000
C00211037 AL 3000
C00211318 AL 2000
C00213066 AL 1000
C00213348 AL 2000
C00215285 AL 1000
C00216556 AL 1000
C00218891 AL 1000
C00226472 AL 1000
C00227546 AL 4500
C00227744 AL 5000
C00235036 AL 1000
C00235655 AL 5000
C00236489 AL 4000
C00237065 AL 2000
C00240911 AL 1000
C00243444 AL 1000
C00244863 AL 4000
C00248716 AL 1000
C00250068 AL 1000
C00250209 AL 1000
C00250399 AL 1000
C00253971 AL 1000
C00261339 AL 1000
C00266585 AL 1000
C00272724 AL 1000
C00273003 AL 500
C00274274 AL 2000
C00274944 AL 3108
C00280222 AL 5000
C00280321 AL 1000
C00283135 AL 1000
C00283523 AL 1000
C00284885 AL 1000
C00285098 AL 5000
C00296640 AL 5000
C00297473 AL 7000
C00300418 AL 4000
C00300426 AL 1000
C00300483 AL 5000
C00300525 AL 1000
C00303024 AL 5000
C00305532 AL 250
C00305599 AL 3000
C00306449 AL 2000
C00311159 AL 1000
C00311944 AL 1000
C00314617 AL 2500
C00322172 AL 1250
C00325076 AL 5000
C00325555 AL 1000
C00326033 AL 3000
C00326082 AL 2000
C00327395 AL 2500
C00327668 AL 3250
C00327908 AL 1000
C00328856 AL 5000
C00329425 AL 2500
C00330076 AL 2000
C00330118 AL 3000
C00335000 AL 1000
C00341743 AL 5000
C00342048 AL 1500
C00342980 AL 5000
C00343137 AL 2000
C00344580 AL 1000
C00345629 AL 5000
C00346130 AL 1000
C00347062 AL 500
C00347401 AL 1000
C00347955 AL 1000
C00347989 AL 1000
C00353417 AL 500
C00357285 AL 5000
C00357558 AL 25
C00357863 AL 1000
C00363556 AL 1000
C00363879 AL 1000
C00363994 AL 5000
C00364851 AL 250
C00365197 AL 5000
C00365551 AL 1000
C00366088 AL 500
C00368142 AL 1000
C00368431 AL 5000
C00368472 AL 1000
C00368902 AL 250
C00369660 AL 500
C00369884 AL 1000
C00370015 AL 1000
C00000372 AR 500
C00000422 AR 5000
C00000729 AR 2000
C00000885 AR 5000
C00000901 AR 10000
C00000984 AR 500
C00001016 AR 5000
C00001198 AR 2750
C00001388 AR 2000
C00001636 AR 5000
C00001727 AR 1141
C00002089 AR 10000
C00002261 AR 1000
C00002394 AR 2000
C00002469 AR 5000
C00002766 AR 5000
C00002840 AR 5000
C00002881 AR 4500
C00002972 AR 2500
C00003160 AR 5000
C00003251 AR 5000
C00003418 AR 216973
C00003558 AR 5000
C00003590 AR 5000
C00003632 AR 5000
C00003756 AR 1000
C00003764 AR 5000
C00003855 AR 500
C00004036 AR 5000
C00004275 AR 5000
C00004861 AR 2500
C00004994 AR 1000
C00005157 AR 4000
C00005249 AR 5000
C00005660 AR 5000
C00006080 AR 5000
C00007542 AR 5000
C00007880 AR 5000
C00007922 AR 5000
C00007948 AR 4000
C00008268 AR 5000
C00008474 AR 1000
C00008839 AR 1000
C00009035 AR 1000
C00009282 AR 1000
C00009704 AR 1000
C00009985 AR 2000
C00010322 AR 5000
C00010421 AR 5000
C00010470 AR 5000
C00010983 AR 3000
C00011114 AR 5000
C00012328 AR 1000
C00012468 AR 1000
C00012476 AR 2500
C00012880 AR 5000
C00013342 AR 2000
C00014555 AR 4998
C00016386 AR 3500
C00016683 AR 1000
C00021295 AR 1000
C00021972 AR 1000
C00022343 AR 1000
C00022368 AR 3000
C00022988 AR 1500
C00023028 AR 2250
C00023580 AR 5000
C00023838 AR 5000
C00024281 AR 1000
C00024521 AR 5000
C00025536 AR 2000
C00027144 AR 500
C00027342 AR 5000
C00027359 AR 5000
C00027466 AR 69412
C00028670 AR 5000
C00028787 AR 1000
C00028860 AR 5000
C00029165 AR 3794
C00029389 AR 1000
C00029447 AR 5000
C00029504 AR 3500
C00029777 AR 1000
C00030718 AR 4000
C00030734 AR 1000
C00030809 AR 4000
C00032573 AR 1000
C00032698 AR 1000
C00032979 AR 5000
C00032995 AR 2500
C00033092 AR 1000
C00033423 AR 4000
C00033555 AR 5000
C00034041 AR 4000
C00034157 AR 5000
C00034272 AR 5000
C00034405 AR 5000
C00034470 AR 1000
