Name,wDeg,deg,wPageRank,pageRank,wEig,eig
C00000059,32500,14,0.000404417159121434,0.000509564851618469,0.000373422238749221,0.000892223107797575
AK,466390,213,0.00617099667937055,0.00762687232389021,0.000119386086895821,0.00235308697925094
C00000885,70000,16,0.000782796675090571,0.000576834544628441,0.00101250672701401,0.00118013437524937
C00001016,103250,21,0.00114406726911398,0.000726738025011848,0.000893859403505782,0.00135095964298883
C00001289,16500,9,0.0002321468525237,0.000350251687590121,0.000323507539270884,0.000653411467441403
C00002238,13436,12,0.000217100886535708,0.000440783788546065,1.80291119029678e-05,0.000584015872715363
C00002881,77702,21,0.000867471886233846,0.000729123341934009,0.000866591361465785,0.00150043505118137
C00002972,114613,27,0.00126415416569801,0.000909859894563113,0.00102908888584977,0.00164640135189954
C00003160,18000,8,0.000258083429518729,0.000321361690068879,0.00010273927126552,0.000611270424205881
C00004036,106000,20,0.00115433956742704,0.000695399432219583,0.00128033422244837,0.00132757694072408
C00004275,132000,26,0.00143582416051326,0.000876205241591401,0.00128511569690545,0.00157924649046308
C00004325,73000,18,0.000835294988684396,0.000637699989417417,0.000870319162048927,0.00119047396641856
C00004879,17591,8,0.000249192744653474,0.000322466983365437,0.000205177209032679,0.000579216456535463
C00007880,107750,25,0.00118539726176984,0.000854551372007557,0.00108947985561944,0.0016046327006465
C00008748,17000,9,0.000248786810611715,0.000352204299398294,0.0001372223854077,0.000566418059506647
C00009985,42000,16,0.000498888838696943,0.000570009371331322,0.000475926299837589,0.00106102120247155
C00010082,104999,21,0.00118660632272708,0.000722836983464715,0.00059396708689153,0.0011877584333909
C00010322,71000,21,0.00079039031320824,0.000732716778061652,0.00100333205376016,0.00144109072373083
C00010470,118500,26,0.00130544264882442,0.000878893382372062,0.000940099919233349,0.00162544007738799
C00010983,68000,28,0.000769933949009174,0.000940473772421473,0.000709564094436902,0.00165786587394764
C00011114,117000,22,0.00126482888932775,0.00075829069831511,0.001357051051004,0.00142998270320571
C00016386,34500,22,0.000412325186268459,0.000755838974307513,0.000573112080761764,0.00148383054324177
C00023580,94000,22,0.00102985802606566,0.000760031220234376,0.00128132401882273,0.00148240158456655
C00024281,47965,21,0.000560980317442711,0.000716297554200335,0.000528628830189033,0.00127589552481167
C00024869,82250,27,0.000937211281452279,0.000911449498708433,0.000711847454408569,0.00159263296228159
C00024968,50500,19,0.000581851823242947,0.000663373846858779,0.000585884905699017,0.00123506087101695
C00025536,98000,22,0.00109422872154313,0.000758566066383342,0.000914285606529522,0.00143608763797128
C00027359,98500,23,0.00107395804360066,0.000792954365619617,0.00128131835153364,0.00157496570679945
C00027532,46500,18,0.000563021587867583,0.000628936180781838,0.00030271826231509,0.00103761614175363
C00027987,3000,3,0.000102050583909845,0.000161754957017509,2.61188025186889e-07,0.000111704835838683
C00029447,96000,20,0.00103976780000847,0.000700237660807228,0.00123738250458016,0.001430371891939
C00030676,18290,11,0.000262497499356745,0.000411856869826006,0.00013238455897899,0.000630556638666728
C00030718,149000,30,0.00162765581785117,0.00100011684494181,0.00132034845831834,0.00174314493967549
C00032979,80000,16,0.000889546217404677,0.000571102328189715,0.000814279401849658,0.00115904567855723
C00033977,9000,6,0.000162094472191868,0.000251589238824525,7.89959295917197e-05,0.000332979781001308
C00034041,61000,22,0.000695382144329453,0.000753565601274282,0.000670182678830408,0.00140674041786999
C00034173,27500,16,0.000346918019488227,0.00057220872498556,0.000391104455347266,0.00113369444672784
C00034355,7000,7,0.000142328229445612,0.000286678734026048,2.80496208550091e-05,0.000452207824201044
C00034488,79500,24,0.000904312570406655,0.000819784965778339,0.000599323541936698,0.00151188363639898
C00035006,39000,15,0.000466422353545234,0.000539015285108573,0.00046494601269388,0.00100590856632839
C00035451,112000,21,0.0012251869098179,0.000732592561926132,0.00139277610380497,0.00143350933844955
C00035683,23000,10,0.000310421255864867,0.000380089248648744,0.000139188201205231,0.000621856499352233
C00035691,39750,22,0.000476147547614137,0.000752544009448967,0.000469441533636946,0.00131432215081901
C00039214,13000,12,0.000199793892136239,0.00044561143962803,0.000165607749992004,0.000827815599547834
C00039461,17500,10,0.000244324320542563,0.000380490475547425,0.000285309929536264,0.000671149097100911
C00040998,149000,28,0.00160246547815136,0.000942782279262924,0.00148820721134756,0.00165958260787675
C00041061,11000,7,0.000186825637595444,0.000285889468913168,1.91802401258185e-05,0.000355283503770651
C00041947,13000,11,0.000200450903503564,0.000413312235961646,0.000239962327233569,0.000678360090508991
C00043463,49500,23,0.000584812437799213,0.000786991790410069,0.000441176357992681,0.00144234141494534
C00043489,33750,17,0.000416030184910667,0.00059988739502895,0.000473607960446415,0.00108191717462253
C00043687,38300,17,0.000468876527799221,0.00060140920656288,0.000399952892332007,0.00108204024515983
C00045781,19899,9,0.00027968044874931,0.000350353076644855,0.000130089811064539,0.000437863098917082
C00046474,44250,17,0.000534738114962367,0.000603130218347673,0.000331299005115544,0.00107640007924568
C00051979,19000,13,0.000267998393530438,0.000474701714131876,0.000149324907068939,0.00079629755815073
C00060103,23750,11,0.000321706671274773,0.000413940602675809,0.000213701080354795,0.000737600515764657
C00064766,103300,28,0.00113499069608639,0.000938231276482194,0.00112356988954876,0.00163358460296989
C00067231,26000,13,0.000342029956633243,0.000472667542697371,0.00017175692222679,0.000810687951568561
C00072025,81000,16,0.000909905758490565,0.000571382879340061,0.000782088712178005,0.00110411650871457
C00073056,31000,12,0.000385445669949157,0.000447989871289732,0.000378684801497504,0.000895308441872316
C00075358,4500,3,0.00011735050011998,0.00016488660699198,2.17915011134467e-06,0.000207269317470181
C00077321,149998,29,0.00163515775883685,0.000972952079122313,0.0013361364589809,0.00177967012154793
C00078261,14000,5,0.00022578197892599,0.000226299696023053,1.87636324075936e-05,0.000279478476000081
C00078451,93000,22,0.00104401482774051,0.000750072282696508,0.000683224747940739,0.00122388485615704
C00082917,99000,23,0.00108498442460962,0.000789651837321753,0.00106258758855116,0.00155862727232996
C00084475,36000,17,0.00044171019531945,0.000603495863937509,0.000455671867006018,0.00114036949546806
C00085373,6000,4,0.000129950960220218,0.000187928293172775,2.03049916322727e-05,0.000186643365838503
C00086348,39100,14,0.000466490821863964,0.000500882287105501,0.000422105324736311,0.000919690536829506
C00088591,104000,24,0.00116858090993574,0.000821411656983199,0.000964541365021204,0.00149950493448368
C00089342,16000,8,0.000239154660168774,0.000318557434131927,0.000162493711905667,0.000480527032527476
C00090209,23500,12,0.000317174375096599,0.000441420744503324,0.00015485719228018,0.000638091654607936
C00092957,20000,15,0.000276878860109761,0.000545353917111173,0.000255065417705866,0.0010117579681278
C00093195,5750,4,0.000133240933294251,0.000193745010010039,5.31310545756991e-07,0.000135831008183379
C00093948,61000,16,0.000698894976671715,0.00056579205771995,0.000532135796077718,0.000955430576500512
C00095869,21687,15,0.000289913067973033,0.000538744515890967,0.00022722760700211,0.00101883106643379
C00097568,70500,22,0.000817692992369338,0.000752251911439311,0.000360023889165449,0.00128307318617835
C00099937,61500,20,0.000687754701807736,0.000686391163203152,0.000820282578604171,0.00121402599700993
C00100107,62731,28,0.000708532208397211,0.000941447032977757,0.000776532758662731,0.00174724042026582
C00100305,2000,2,8.86250117184796e-05,0.000129394847139537,1.69926904101793e-05,9.79565706399529e-05
C00100404,43300,19,0.000515599821811502,0.000668704073525377,0.00044571718166316,0.00132220037760889
C00101204,4000,2,0.000109824982354648,0.000127437175196842,3.57319257785194e-06,0.000100683167614977
C00101410,12000,10,0.000195767494977069,0.000371928850478792,2.97953010250163e-05,0.000503237445578789
C00101725,18000,8,0.000253815750947467,0.000312804272965768,0.000120587222650186,0.000407850126568985
C00101766,13500,6,0.000203749814732964,0.00026128127435508,0.000321706002133227,0.000397293702969595
C00103549,3000,3,9.98390791251632e-05,0.000158061585910606,2.91875634667795e-07,0.000131756622310939
C00103697,32500,16,0.000407823270149856,0.000565425659410437,0.000232822134370859,0.000935318841445599
C00106146,103000,24,0.00113407680823786,0.000818802843120058,0.00108255837618859,0.00147583776228809
C00107128,46000,16,0.000532015002962998,0.000575304465454074,0.000792098319983829,0.00117588746391144
C00107300,39498,15,0.000486361953454755,0.000537666084685798,0.000462888710885888,0.00083593682147691
C00108282,29500,12,0.000367968851466413,0.000444117304299843,0.000363278121860472,0.00090245482658197
C00109165,3500,3,0.000103855596983228,0.000160562854845885,3.39975698103913e-05,0.000146182955520377
C00109819,36000,21,0.000442946371203502,0.000729931758742264,0.000362821644573184,0.00140792989491536
C00111658,9000,7,0.000165300640094483,0.000291308074354282,4.35508928697911e-05,0.000444663337961333
C00113001,13500,11,0.000218159322364103,0.000414340047554516,4.19688107169844e-05,0.000578873879444248
C00113811,40000,15,0.000488207710603136,0.00053197744984574,0.000214518409175504,0.000903531452656629
C00116145,11850,13,0.00019432789346953,0.00047584709919823,8.96294058443399e-05,0.000744233668465675
C00118208,23500,14,0.000316276968620356,0.000513275031500694,0.000172224168338206,0.000895427528991723
C00123612,26000,13,0.000339204106003881,0.000476007183589421,0.00031502776145782,0.000809255203168424
C00126847,3500,4,0.000104854474604298,0.000190736101928213,6.32021792463213e-06,0.000253433914978336
C00129122,23500,13,0.000314552196756232,0.000470980492503261,0.000246592298637228,0.000880514978611822
C00131185,36869,12,0.000457301004416788,0.000441731987912962,0.000395961495826306,0.000693401364350719
C00135590,3500,3,0.000106449128216826,0.000163850869441157,1.90164299948032e-06,0.000148694398177015
C00138339,5200,7,0.000122401386653767,0.000288992662707899,5.09598160917193e-05,0.000477147248837968
C00138560,47000,18,0.000569733637894133,0.000633892175696996,0.000306813690944666,0.00111768293000349
C00139519,14100,11,0.000219501587453598,0.000411806305297126,5.99514215440541e-05,0.000649502050963073
C00141002,3000,3,9.87552572110787e-05,0.000158498563912504,2.08287629750716e-05,0.000174046104574548
C00142299,15000,9,0.000222110741226567,0.000352717709630414,0.000190772780396725,0.00064160557428102
C00142711,66750,23,0.000768319039017671,0.000776873335314764,0.000505488006513754,0.00123791993624597
C00142836,14750,9,0.000230063512613581,0.000351083448683841,6.78940374222495e-05,0.000566269805461079
C00143305,58840,26,0.00067535001146728,0.000876602790480258,0.000597630873141449,0.00151397168696514
C00145342,18000,14,0.000259244209668149,0.000500874574650434,0.000109389578729895,0.00077014018431035
C00147231,2041,2,8.9085539778126e-05,0.000129394847139537,1.69953452820578e-05,9.79565706399529e-05
C00151340,43733,16,0.000523507564980694,0.000574570625104821,0.000522943497998755,0.00110831508635969
C00151787,13500,7,0.000213203871637747,0.000287346841960871,7.68226762650484e-05,0.00041652490183912
C00157586,12000,10,0.000191944177251162,0.000381106295089559,9.04301417858269e-05,0.000675752694115098
C00163311,3750,3,0.000108948992565327,0.000160007507387255,3.87386860822226e-07,0.00013217333312581
C00163832,36500,14,0.000450116895935433,0.00050558072061475,0.000268212674702732,0.000906118940252202
C00164152,31250,19,0.000394294148446014,0.000661024132974297,0.000268324859473852,0.00119394615599693
C00164939,39500,23,0.000487973977679498,0.000783904313647582,0.000283830859908383,0.0012903070616403
C00166512,4000,2,0.000111089795115866,0.000129394847139537,1.712219635547e-05,9.79565706399529e-05
C00167668,32500,11,0.000409700636726886,0.000410926480843118,0.000239185270411886,0.000633238688333408
C00167759,28500,13,0.000359918381726107,0.000474627470650541,0.00035517231282537,0.000849066913571285
C00169508,1500,2,8.26070754651366e-05,0.000128968903575483,1.94767340850517e-05,9.86218628649353e-05
C00171926,38500,26,0.000474541453637049,0.000883763212769462,0.000347037157626625,0.00159737792841322
C00185124,46500,15,0.000551025267233106,0.000542505268701051,0.000624398796230033,0.000976380534626613
C00194746,48717,21,0.000570566046095379,0.000725353172144167,0.000473273152415217,0.00136296505369926
C00195263,16500,6,0.000243559343243512,0.000250332447101079,9.19766100955224e-05,0.00033131850221236
C00197095,16000,9,0.000235095204904953,0.000353679897096724,0.000170185354862626,0.000621858139564914
C00197749,34500,13,0.000431229539438133,0.000472377048216441,0.000268036020598753,0.000762851088742511
C00199653,14000,11,0.000211331398066599,0.000407196281471094,0.000217921223651552,0.000612782101055028
C00199703,134570,28,0.00145864441046644,0.00094010108463959,0.00126319424050664,0.00173930203733442
C00201491,7650,4,0.00014966794531738,0.000193217560562678,4.04187551915749e-05,0.000244894072856694
C00201863,9000,10,0.000164406293029441,0.000379385636671674,2.96159079436895e-05,0.000596473735891557
C00205369,8999,9,0.00016248625621769,0.000346978766712043,6.43728325457988e-05,0.000547117442631986
C00206052,13000,5,0.000209121156640192,0.000218173263918376,2.14579647643844e-05,0.000235955549373861
C00206672,20500,12,0.000282284470339436,0.000442020237549948,0.000215760542002651,0.000775535162034939
C00211318,112966,27,0.00123300251170023,0.000907607994017664,0.0012730530569366,0.00169105224241324
C00213173,14499,15,0.000219984399623885,0.000534549409161433,9.54143827675975e-05,0.000985868635684441
C00215285,25500,12,0.000337204292422274,0.00044185833180358,0.000161335104428968,0.000655565611858388
C00215590,500,1,7.32751944961666e-05,9.81945671883529e-05,3.2376486322669e-08,3.27117011881304e-05
C00217471,5000,3,0.000119657762419596,0.000161136706489072,5.7500845289634e-05,0.00013495086126148
C00224105,12000,9,0.000191769449927905,0.000350172202351828,0.000144213904434747,0.000571034081132517
C00224618,1000,1,7.88913903455132e-05,9.81945671883529e-05,6.4752972645338e-08,3.27117011881304e-05
C00227546,83500,24,0.000931167023710415,0.000819358725556881,0.00086991621712855,0.00148596708525655
C00231951,52600,17,0.000611733825453994,0.000603508538998305,0.000580696349074333,0.0011101667865295
C00235572,41000,13,0.000497282577744426,0.000466701174573263,0.000126513740748305,0.000684383102412891
C00236760,2500,3,9.50390931312272e-05,0.000162568969699985,1.44738168646004e-05,0.000134634762085582
C00238725,100000,21,0.00108063929032671,0.000731342912740984,0.00142620699826359,0.00146475928338742
C00243675,32000,12,0.000404262070240751,0.000438211761229012,0.000213889654043877,0.000684917733870383
C00245548,13000,12,0.000202157784874789,0.000443991518317206,0.000142238866546516,0.000858994294212887
C00247403,50300,13,0.000577921134448752,0.000482475847206661,0.00074679907134417,0.000836947719687559
C00248195,7000,7,0.000140318067394173,0.000282262718134058,3.91846362767046e-05,0.000367136214114425
C00248716,19000,8,0.000257319841185144,0.000316781401127832,0.000358360688277629,0.000483707791879128
C00249342,21000,9,0.00029314418827925,0.000354250226382703,0.000192589083093015,0.000557264553130332
C00250209,14500,8,0.000221087803687342,0.000315275600664025,0.000105804018392904,0.000482876092756324
