sendID state amount
C00000059 AK 2500
C00000422 AK 5000
C00000729 AK 2500
C00002162 AK 1000
C00002790 AK 1000
C00002881 AK 2000
C00002972 AK 3000
C00003160 AK 1000
C00003764 AK 1500
C00004275 AK 5000
C00004473 AK 500
C00005249 AK 5000
C00007427 AK 1000
C00007922 AK 5000
C00008748 AK 1000
C00009282 AK 1000
C00009910 AK 1000
C00009928 AK 1000
C00009985 AK 5000
C00010082 AK 5000
C00010470 AK 5000
C00010983 AK 1000
C00012328 AK 1000
C00012880 AK 1000
C00013961 AK 3000
C00014878 AK 2000
C00015933 AK 1000
C00016683 AK 1000
C00020206 AK 500
C00022343 AK 500
C00023028 AK 1000
C00023580 AK 5000
C00024281 AK 2000
C00024299 AK 500
C00024869 AK 2000
C00024968 AK 1000
C00025205 AK 1000
C00025346 AK 1000
C00027466 AK 12500
C00027532 AK 4500
C00029348 AK 1000
C00030718 AK 3000
C00032805 AK 1000
C00033423 AK 1000
C00033456 AK 1000
C00033530 AK 4000
C00033977 AK 1000
C00034041 AK 1000
C00034553 AK 250
C00034678 AK 500
C00035006 AK 3000
C00035220 AK 2000
C00035451 AK 5000
C00035683 AK 5000
C00035709 AK 2000
C00038471 AK 5000
C00038604 AK 1200
C00039461 AK 1000
C00039503 AK 1000
C00040279 AK 1000
C00040469 AK 1000
C00040535 AK 1000
C00040550 AK 500
C00040659 AK 1000
C00040667 AK 5000
C00040998 AK 1000
C00041178 AK 1000
C00041616 AK 5000
C00042895 AK 2000
C00053553 AK 4950
C00055236 AK 1000
C00056192 AK 1000
C00059329 AK 1000
C00059832 AK 2000
C00060079 AK 1000
C00060103 AK 1000
C00063164 AK 2000
C00063461 AK 1000
C00063586 AK 1000
C00064766 AK 5000
C00064774 AK 500
C00065987 AK 2000
C00066472 AK 2000
C00067215 AK 1000
C00068692 AK 7000
C00072025 AK 3000
C00072769 AK 2000
C00073056 AK 1000
C00074310 AK 2000
C00075358 AK 1000
C00076075 AK 1000
C00076133 AK 1000
C00076810 AK 3000
C00077305 AK 500
C00077321 AK 5000
C00078261 AK 1000
C00078451 AK 5000
C00080069 AK 1000
C00081414 AK 1000
C00082792 AK 2000
C00082917 AK 1000
C00083758 AK 1000
C00084871 AK 2000
C00087874 AK 2000
C00088369 AK 5000
C00089342 AK 1000
