Name,wDeg,deg,wPageRank,pageRank,wEig,eig
C00000422,121000,27,0.00155341133208001,0.00112821567780729,0.00099211211648362,0.00199169011372502
AK,434314,186,0.00614371383219667,0.00777440715985623,0.00573689599159016,0.00321275410368624
C00000729,40000,15,0.000572023087991948,0.000659430978955123,0.00037057066994236,0.00114270676576993
C00001198,7500,8,0.000177455252649582,0.000380900198453042,2.60396002130405e-05,0.000595514313405289
C00001289,21850,11,0.000345557109200027,0.000498637300485231,0.000168652194513372,0.000819553626691869
C00001594,39500,14,0.000569600185423976,0.00062443856614402,0.000418143629831785,0.00108904954996872
C00002022,35500,16,0.000529358758591535,0.000694124729973986,0.000240105282966352,0.0012204707229471
C00002162,20500,10,0.000338846119789028,0.00046469367505019,0.000152025961352284,0.000700971348826454
C00002790,14250,11,0.00025567463097625,0.000496051038092221,0.000143463143758653,0.000873001436321317
C00002972,69500,20,0.000945715396659566,0.000859559319565951,0.000640611287758742,0.00166585496146853
C00004101,38000,20,0.000551472580968034,0.000842674104934108,0.000371132692154948,0.00150408304871176
C00004275,146000,28,0.00190378041463686,0.00116193133036958,0.00100398350294354,0.00204497842736731
C00004325,112000,24,0.00149005706729648,0.00102300063089762,0.00103463327538829,0.00195579844668967
C00005249,124000,28,0.00163402353693192,0.00117244167952187,0.00100635034261977,0.00215214440174719
C00006080,37500,16,0.000574085183022929,0.000711126721338309,0.000248350334772642,0.00121926376630165
C00007450,31000,22,0.000471297957099745,0.00092962256730068,0.000306922099646279,0.00171613320315068
C00009985,48490,16,0.000680007211513792,0.000693739621903594,0.000453469029918693,0.00137836422144711
C00010082,58000,14,0.00079162166336609,0.000624312121435557,0.000500103266529196,0.00110341815051489
C00010322,91000,20,0.00119365037160396,0.000870810042533809,0.000987061486220912,0.00174759803267543
C00010421,52136,21,0.000698909208645943,0.000889529275374167,0.000739989534252609,0.00155484507149028
C00012328,27250,22,0.000423960691866044,0.00093483413152234,0.000227267358461216,0.0018004313503825
C00012468,38340,25,0.000576312254737902,0.00104748133025788,0.00029382652126583,0.00180474774475211
C00012476,42500,16,0.000608361650300361,0.000699615829321512,0.000412387810227297,0.00138266712576736
C00016683,53700,26,0.000758332300393021,0.00107139590473795,0.000341813118033432,0.00185372281840384
C00020206,5500,7,0.000150899624037893,0.000355643532282961,4.85233422503706e-05,0.000592218492653886
C00021535,3500,3,0.000128340258153563,0.000196554103519868,1.19824439230398e-05,0.000244228710371165
C00023580,98000,21,0.00128882191543344,0.000903916898296639,0.000880672931184947,0.00179086251830889
C00024349,1000,1,9.4861391928588e-05,0.00011847793580071,2.5540697279651e-06,4.89714919106243e-05
C00024869,75850,28,0.00101436798344055,0.00116495661186407,0.000744549314108517,0.00212142223088983
C00024968,39050,18,0.000561196530156546,0.000779611564201755,0.000410064001669615,0.00153088017035586
C00025346,40000,18,0.000563246994592801,0.000767885788104753,0.000435409871372068,0.0015144834774853
C00027466,7522923,29,0.0881330713428452,0.00120891193028035,0.126809998531179,0.00217456689155564
C00027532,28500,14,0.000438975746746477,0.000623668016440215,0.000222027628347135,0.00111669281362297
C00028787,45900,23,0.000645921017346162,0.000971882019183375,0.000453814813428185,0.00183065346500386
C00029504,60900,18,0.000850515581288293,0.000793745938921213,0.000511291495746727,0.00161718389037742
C00030718,105575,26,0.00137085081953802,0.00107615750772202,0.000836928489287274,0.00184770276007079
C00030783,26600,15,0.000408858306807276,0.000663356338062069,0.000300067531501931,0.00112110622448508
C00030809,44000,22,0.000653564441601928,0.000935781292276676,0.000294793677981533,0.00150926809196112
C00032805,46250,16,0.000634149497093971,0.000694056570612631,0.000521550934416871,0.00123426425200967
C00032979,102500,20,0.00136123222146582,0.000864367164535933,0.000782970506377019,0.00163868535842184
C00033092,7000,3,0.00015782424167302,0.000192071231637093,6.7226230363605e-05,0.000130515412239955
C00033530,15750,14,0.000278162111881911,0.000616149604884536,0.000104141762116653,0.00106775430906596
C00034041,13000,13,0.000249831397747457,0.000581209195444119,7.83318538380151e-05,0.00102670819931985
C00034173,28887,18,0.000434866215782687,0.000766318350232967,0.000250664604286576,0.00145670627992044
C00034934,15000,14,0.000268067408557512,0.000627367038006155,0.000233806196574768,0.00105807850955836
C00035006,47357,16,0.000664915117900498,0.000692884730715617,0.000435817867967984,0.00137139962000806
C00035451,95000,20,0.00124305135159758,0.000872540139294569,0.00101208115910381,0.00172771186436072
C00035683,31550,15,0.000464950730984264,0.000660471874345275,0.000279372354965712,0.00126030289478279
C00035691,10500,8,0.000210440000945132,0.000394266199572353,0.000131556223831997,0.000766253309664498
C00035709,42098,17,0.000611679545130481,0.000727793549752827,0.000254334984520915,0.00114911009664764
C00035774,250,1,8.58357234653055e-05,0.00011847793580071,6.38517431991276e-07,4.89714919106243e-05
C00039321,71681,22,0.000978927529666293,0.00092311084570576,0.000615469523731767,0.00155548004656813
C00039503,14500,12,0.000258545786057977,0.000542035910534664,0.000105789295622264,0.00098334316915858
C00039578,58500,26,0.000803167166255449,0.00107548794935974,0.000462413427930494,0.00192023276603823
C00040550,45005,23,0.000630182315173684,0.000962454673657835,0.000457478496876124,0.00181813795444966
C00040568,27200,15,0.00042428859541251,0.000660977336360387,0.000239469177038266,0.00113597534480763
C00040907,28500,18,0.000439862082222486,0.000782456587332595,0.000316461514013941,0.00135929928196555
C00041061,6200,4,0.000161239325439554,0.000234611914722668,2.10402825161175e-05,0.000326718717811583
C00041178,43050,20,0.000612384809019449,0.000858263566582115,0.000429687817339787,0.00159746913494002
C00041616,56750,21,0.000775794744064079,0.000893464534874184,0.000618967993118791,0.00168531958431084
C00051979,32500,18,0.000488358720231984,0.000765905868185601,0.000255037356672285,0.00144620330335636
C00055236,28550,19,0.000451165199598457,0.000820201002317321,0.00020539480579458,0.00130457539945135
C00059329,21500,10,0.000355541601124431,0.000461305980146952,0.000120333284247639,0.000853276721401307
C00059899,16550,14,0.000282852065591686,0.000617906050593721,0.000180852375047099,0.00115058398019977
C00060103,76250,24,0.00101593842500718,0.00100754354355976,0.0007474534526532,0.00185809787502908
C00067215,45500,17,0.000656098774002743,0.000754115109251989,0.000365561223351443,0.00131990875607932
C00068692,117750,26,0.00157866151447344,0.00109866722537211,0.00101998486687659,0.00198673451718449
C00076133,22500,17,0.000372213107676432,0.00073786002680375,0.00011698900010158,0.00130984974195957
C00076810,57900,23,0.000782495268046203,0.000962495103022374,0.000638998806163877,0.00181008664113857
C00077321,121750,27,0.0016005567667429,0.00112317868484358,0.00105055139558683,0.00197556330454448
C00078261,12000,10,0.0002279079966394,0.000466424784441088,0.000143582070631656,0.000911477727994128
C00078451,42578,16,0.000606396251854694,0.00069801782062992,0.000456689639376061,0.00134481384142598
C00079483,9000,12,0.000195060206091806,0.000538915991572276,5.94618332472058e-05,0.00092370534244041
C00080515,18500,9,0.000307158033017679,0.000426391587474482,0.000193927844536405,0.000584884654958813
C00081414,49500,26,0.000723624347626409,0.00109374388414287,0.000355220707354376,0.00196632335502963
C00083865,9000,6,0.000198298133111636,0.000309761695183122,5.7525950128751e-05,0.00052517880578953
C00084871,46500,19,0.000646033790665413,0.000827639017707198,0.000541884679062091,0.00141167714609652
C00088591,50675,20,0.00069476881586671,0.000853729836427628,0.000568407916521848,0.00155619191439959
C00089961,43000,16,0.000605898430620475,0.000696316532613992,0.000464123462062598,0.00141932694945636
C00090209,24000,13,0.000387174099071662,0.000587566819538273,0.000200881369099409,0.00105136023537534
C00094581,5000,6,0.000149050032811932,0.000311514724865295,2.84665253515901e-05,0.000441498181777324
C00095844,7000,6,0.000173067887730129,0.000307126588195639,2.25758623247734e-05,0.000340786824656779
C00096156,30000,16,0.000450110248302196,0.000703205065042488,0.000274243832943344,0.0012418233741397
C00096842,21500,15,0.000348423844521046,0.000663588479133244,0.000181355339108553,0.00118586311083778
C00097725,27250,13,0.000405936238489424,0.000590193954748967,0.000396355745987015,0.000894046981091582
C00097865,12500,12,0.000232566059350533,0.000548596782328114,0.000150612170038589,0.00113729368404366
C00098855,8100,21,0.000184965908941072,0.000905307039746613,7.9474150011398e-05,0.00170099479071944
C00099937,69000,22,0.000905052736574753,0.000931288237423513,0.000804478678275971,0.00161178534111048
C00100131,8500,11,0.000187300484155362,0.000506725096993487,7.47075674178148e-05,0.000969442354700955
C00100305,1000,1,9.4861391928588e-05,0.00011847793580071,2.5540697279651e-06,4.89714919106243e-05
C00100495,30563,17,0.000469848796782352,0.000737157162288317,0.000199761741377899,0.00130111040032714
C00101204,8800,7,0.000193444282652877,0.000352411063867532,4.38749747069007e-05,0.000441690133243197
C00101410,53500,24,0.000774279555195072,0.00100864374514576,0.000394142246080302,0.00166805339404058
C00102764,44500,13,0.000636335714178464,0.000594539828562303,0.000452762664545339,0.00105190808138041
C00104810,13675,11,0.000251660083504967,0.000505608468459874,0.000181786440824401,0.000917203843897757
C00104885,13150,10,0.00024573590969553,0.000457065828307725,6.14758309006817e-05,0.000622396789628965
C00106146,77300,26,0.00104961389821756,0.0010937600224256,0.000693373170215083,0.00197851272593504
C00109306,52800,24,0.000731152348920425,0.00101844267722851,0.000562261099259892,0.00188875762535978
C00109819,53499,20,0.000756689334154985,0.000853866534812387,0.000356584140623104,0.00151018916280943
C00110494,55000,28,0.000764840889183699,0.00115369449436435,0.000481923742096836,0.00213777145560589
C00110759,24500,12,0.000397622551575669,0.000534842201803071,8.5083655100751e-05,0.000838374868778086
C00112896,34011,17,0.00049376285742943,0.000729565882242161,0.000346544153215159,0.00134648900665586
C00113811,76000,21,0.00102106926879108,0.000883479496160637,0.000777092525560007,0.00152673805378901
C00114108,16200,18,0.000291204926559921,0.000774815105834918,9.77377720181377e-05,0.00122922951664861
C00114702,16000,14,0.000283260391085737,0.000631261142610009,0.000171721141288947,0.00110648675161543
C00116145,22104,15,0.000369197434944879,0.000656994466296792,9.7198724767028e-05,0.00103642415068552
C00117408,20800,10,0.000345349453630676,0.000483320405774553,0.000164541717005716,0.000922406262131947
C00119008,18000,4,0.000288011501790014,0.000235882734512517,0.000409004731975184,0.000358613564004549
