Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
AK,434314,186,0.00614371383219667,0.00777440715985623,0.00573689599159016,0.00321275410368624,2,10
AL,1062836,353,0.015403094369143,0.0164852182610566,0.0217693331240407,0.00524437301844911,2,3
AR,140288,107,0.00243822477717963,0.00454303872102676,2.20455854396124e-05,0.00169315395372016,2,2
CO,1249171,466,0.0178885877677657,0.0205708350285918,0.0166670038003722,0.00725619755477133,1,5
DE,387798,107,0.00496508547218671,0.00461443819653394,0.00743302166612365,0.0019447147609228,2,10
GA,187750,122,0.0031432794054484,0.0052030089010351,3.24850897605499e-05,0.00209152908100859,2,3
HI,1264638,473,0.019581933239727,0.0220059184225017,0.0092100041506701,0.00700273915259183,1,5
IA,2094942,656,0.0323731281523476,0.0311179024841344,0.0187516567562945,0.00900403982551257,1,3
ID,995894,390,0.0138809254951237,0.0166342508169303,0.00919419736724447,0.00633407148769463,2,5
IL,3061698,582,0.0394707319523482,0.0274553532165773,0.0788884338297189,0.00833723885673875,1,4
IN,1432238,420,0.0192001079000013,0.0185274444536602,0.0275014831365437,0.0067666357542942,1,2
KS,150907,108,0.0032732586819239,0.00547029013476928,0.00300473973333251,0.00154371910825916,2,4
KY,1414293,395,0.0192198609221297,0.0179625377153158,0.0267440692031492,0.00616967044817142,1,9
LA,762378,273,0.0115858341952247,0.0125735167424388,0.00983468104533989,0.00403497162758476,2,9
MA,1087116,96,0.0118223408131941,0.00429137075904408,0.0415566263906717,0.00152039286921692,1,5
ME,443398,151,0.00581607013714785,0.00645767197881006,0.00870826268570191,0.00267196438488516,2,6
MI,2074942,469,0.0283423903774586,0.0229324330538735,0.0486245941675515,0.00684114519000621,1,8
MN,1288783,406,0.01882420975834,0.0189991694926069,0.0228568730458435,0.0062708697072645,1,6
MS,233820,171,0.00425948421537253,0.0076216709638694,3.91220115024954e-05,0.00271715167967329,2,3
MT,957257,389,0.0148001956860768,0.017521256035894,0.00562624918598779,0.00580702843685272,2,2
NC,1876915,417,0.0286065935149648,0.0238231454004614,0.0446981526344343,0.00520594567796707,1,7
NE,972809,383,0.0147799328702732,0.0173690700962272,0.0103916347013008,0.0055703800874349,2,10
NH,583667,216,0.00763713773618133,0.00898347975747104,0.00912153247480739,0.00382926168382079,2,5
NJ,1233241,271,0.017015635914492,0.013579987828025,0.0329892582773912,0.00368894368736716,2,1
NM,513024,249,0.00770251198909353,0.0105761561710912,0.0061641345057458,0.00414995423455655,2,9
OK,10500,9,0.000250410533064009,0.000436521167925182,1.36399474248319e-06,0.000157801726233503,2,9
OR,228390,7,0.00251145646324377,0.000629554774461031,0.00718401283184917,5.53234583021644e-05,1,5
RI,934834,360,0.0137141078188216,0.0159557183054349,0.00641358852901657,0.00564837054895772,1,5
SC,471284,144,0.00606746514368786,0.00611747062011218,0.0136893475490749,0.00256328654257918,2,11
SD,854555,325,0.0119834465953639,0.0141635656907243,0.00922156201937115,0.00529944424958503,2,6
TN,399061,206,0.00631296622051449,0.00901478068869212,0.000921288866956768,0.00339051770296015,2,10
TX,2211985,412,0.029245539705559,0.020610844257302,0.0661207115868851,0.00565535272555213,2,11
VA,347575,169,0.00538642055887197,0.007123925369107,0.00491790746901667,0.0028145911317589,2,11
WV,660270,293,0.0108479868263428,0.0135825563735369,0.00320560429035868,0.00434374685123029,2,10
WY,439225,235,0.00635157525815274,0.00963438423932081,0.00487394326346932,0.00392974144872488,2,11
