sendID state amount
C00000059 AK 500
C00000422 AK 5000
C00000901 AK 5000
C00001016 AK 1000
C00001289 AK 2000
C00001875 AK 1000
C00002022 AK 5000
C00002162 AK 1000
C00003756 AK 500
C00003780 AK 500
C00004515 AK 500
C00004812 AK 2000
C00005157 AK 1000
C00005249 AK 1000
C00005660 AK 3000
C00007070 AK 2500
C00007427 AK 250
C00007922 AK 1000
C00009530 AK 1000
C00010322 AK 2000
C00010421 AK 1000
C00010983 AK 1500
C00011874 AK 1000
C00012328 AK 500
C00012468 AK 500
C00012880 AK 1000
C00016683 AK 1500
C00017525 AK 18
C00018820 AK 500
C00021535 AK 500
C00023028 AK 925
C00023580 AK 5000
C00024869 AK 2500
C00024968 AK 1000
C00025163 AK 750
C00025205 AK 5000
C00025213 AK 1000
C00025346 AK 2000
C00027342 AK 1500
C00027466 AK 66440
C00028605 AK 1000
C00028670 AK 3000
C00029348 AK 1000
C00029975 AK 1000
C00030452 AK 500
C00030478 AK 1500
C00030718 AK 5000
C00030783 AK 2500
C00032599 AK 1500
C00032979 AK 2000
C00032995 AK 2000
C00033092 AK 1000
C00033423 AK 500
C00033456 AK 500
C00034041 AK 1500
C00034157 AK 5000
C00034173 AK 500
C00034454 AK 1000
C00034488 AK 1000
C00034678 AK 500
C00034876 AK 500
C00035055 AK 1000
C00035196 AK 500
C00035451 AK 5000
C00035667 AK 2500
C00035675 AK 1500
C00035683 AK 5000
C00038612 AK 500
C00038794 AK 500
C00039016 AK 300
C00039206 AK 1000
C00039321 AK 1000
C00039503 AK 3000
C00039578 AK 500
C00040238 AK 1000
C00040469 AK 1000
C00040535 AK 500
C00040568 AK 500
C00040667 AK 5000
C00040907 AK 500
C00040998 AK 3000
C00041061 AK 250
C00041178 AK 2000
C00041418 AK 500
C00041566 AK 500
C00042002 AK 500
C00042655 AK 1000
C00042895 AK 1000
C00043091 AK 5000
C00047415 AK 500
C00055236 AK 500
C00059733 AK 500
C00060103 AK 2000
C00061036 AK 4985
C00063164 AK 1000
C00064758 AK 500
C00064766 AK 3000
C00065995 AK 250
C00066472 AK 1000
C00068692 AK 3000
C00072025 AK 5000
C00074310 AK 500
C00075275 AK 500
C00076174 AK 1000
C00076513 AK 1000
C00076810 AK 1000
C00078261 AK 500
C00078287 AK 2400
C00078451 AK 4000
C00079681 AK 500
C00079855 AK 1000
C00079947 AK 500
C00080515 AK 1000
C00081414 AK 500
C00082677 AK 1000
C00082917 AK 1000
C00083865 AK 1000
C00084822 AK 1000
C00084871 AK 1000
C00085217 AK 500
C00085480 AK 500
C00086348 AK 500
C00089318 AK 500
C00090415 AK 1250
C00091702 AK 1000
C00092957 AK 1500
C00093179 AK 500
C00094144 AK 1000
C00094482 AK 1000
C00095406 AK 1000
C00100131 AK 500
C00100321 AK 2500
C00100495 AK 2950
C00101105 AK 1000
C00101204 AK 5969
C00101410 AK 1000
C00101725 AK 500
C00101824 AK 500
C00102087 AK 500
C00103549 AK 2000
C00103572 AK 500
C00104604 AK 500
C00106039 AK 1000
C00106146 AK 1000
C00106187 AK 250
C00106609 AK 500
C00107219 AK 100
C00107300 AK 500
C00107490 AK 1000
C00107870 AK 500
C00109165 AK 500
