Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
C00000059,5500,8,0.000159282180951387,0.000363556104574726,0.000110248375200502,0.000475668742733673,1,6
AK,365162,234,0.00687429210160111,0.00933740551619763,0.00398101935683159,0.00340641585413497,1,1
C00000422,93400,22,0.00150786035605487,0.000854674020427361,0.000771738879371242,0.00154479636316417,1,10
C00000901,119500,27,0.00190198041262046,0.001044173562019,0.0012028993958621,0.00184319736801405,1,7
C00001016,68500,21,0.00109885000674377,0.00083926030528417,0.000913380499252531,0.00166146219224125,2,1
C00001289,62300,26,0.00102509353373129,0.00100148987559165,0.00079497981072128,0.00190115976413536,1,2
C00001875,26220,18,0.000471778912265533,0.000724469492557918,0.000265023864262436,0.00144376661983823,1,1
C00002022,112500,26,0.00182924888216318,0.00100072921789622,0.000750615879472291,0.00173858840889509,1,3
C00002162,8400,10,0.000201545605145572,0.000435414090238071,9.27958049552622e-05,0.000789742251967754,1,6
C00003756,1000,2,9.09975263699102e-05,0.000146214869569781,6.7135120187486e-06,0.000123863434156378,1,1
C00003780,1500,3,0.000100139365163225,0.000179107671934082,3.49893176755567e-06,0.000129119540573249,1,10
C00004515,9300,15,0.000216412500813345,0.000614188396380523,9.66940099260613e-05,0.00118923802729228,2,10
C00004812,33150,26,0.00058219739717353,0.00100638782519496,0.000332836034744373,0.00189878734629164,1,10
C00005157,55300,17,0.000902732352661948,0.000691712713696118,0.000771607705558429,0.0013490723407987,1,7
C00005249,81600,24,0.00129702342255825,0.000937493423081629,0.000973471811785997,0.00169949878076917,1,3
C00005660,34000,12,0.00062138829852901,0.000502993155283034,0.00025976289032379,0.000751067538275706,1,3
C00007070,25500,13,0.000461139033586005,0.000540754282317508,0.000570787367728816,0.00092971796251689,1,10
C00007427,250,1,7.95703171207698e-05,0.000109387381947657,4.95808637061752e-07,5.04193865678592e-05,1,1
C00007922,35000,21,0.00059923162862744,0.000836931055367129,0.00037304176036865,0.00159191109455573,2,3
C00009530,29900,17,0.00052827425740326,0.000680808834084789,0.000441633931311403,0.00117634213130249,1,3
C00010322,25000,20,0.000455304843952298,0.000799957324698688,0.000305701293113605,0.00158917402411018,1,1
C00010421,29800,20,0.000522809987328216,0.000793722693751994,0.000483243193105568,0.00156664228261059,2,1
C00010983,21300,14,0.000406124900303717,0.00057724217619857,0.000202539055137711,0.000985902063130379,1,2
C00011874,1000,1,9.15810165939104e-05,0.000109387381947657,1.98323454824701e-06,5.04193865678592e-05,1,1
C00012328,9750,16,0.000225981961084919,0.000643259465336914,7.66266468170857e-05,0.00105964789686178,1,1
C00012468,10350,14,0.000242956646067031,0.000573186793053163,5.38591464850035e-05,0.000877188611209335,1,10
C00012880,4000,6,0.000133982923665474,0.000299928813453862,5.6564541420164e-05,0.000408649876853882,2,8
C00016683,44750,24,0.000755334496313875,0.00093269736188603,0.000631090910034792,0.00154995023127551,1,8
C00017525,46596,20,0.000768729826125256,0.000800703350653809,0.000779895135649718,0.00154403896780656,2,3
C00018820,8000,10,0.000204591015093349,0.000427859276897198,6.15466928786874e-05,0.000705898890661809,1,5
C00021535,2000,4,0.00010769926859441,0.000215407115514451,7.00091120308466e-06,0.000218828275104549,1,10
C00023028,51500,21,0.000863138275298487,0.000823382263904997,0.000544271286163565,0.00152863173435295,1,11
C00023580,105620,21,0.00166506128938079,0.000835353129003241,0.00114343764414521,0.00159129638514659,1,3
C00024869,47900,28,0.000824114383450703,0.00106688256702435,0.000304354735924323,0.00187482318636688,1,3
C00024968,28750,23,0.000519958344436021,0.000891276161803889,0.000176972122603644,0.0015984175395464,1,3
C00025163,12000,20,0.000259426509697792,0.000802961623035658,0.000160131532398324,0.00142215627741447,2,11
C00025205,27250,16,0.000504143149682004,0.000642577209591063,0.000204598977222773,0.00110719860858488,1,1
C00025213,14500,12,0.000298394571359538,0.000502559334507324,0.000189799268483762,0.00090139714251789,1,10
C00025346,55000,25,0.000913069265091551,0.000966708870846103,0.000638516778499575,0.00184073412701388,1,9
C00027342,64000,18,0.00102960093665051,0.000725755210946117,0.00089091946450715,0.0014604177710871,1,6
C00027466,6588933,30,0.0964535644204607,0.00115378519898488,0.118295759847613,0.00205827988477517,1,3
C00028605,6750,6,0.000174816192859966,0.000295482199120434,0.000115689450454899,0.000389976768205287,2,1
C00028670,8500,6,0.000206089569134773,0.000290157060532479,4.60345009500345e-05,0.000457536562924277,2,7
C00029348,15500,17,0.000315919057162822,0.000681170865788841,9.75917483093973e-05,0.00113219531498137,1,5
C00029975,17500,15,0.000335003833008826,0.000611736263192724,0.000361244719438958,0.00125702207492229,2,1
C00030452,7500,14,0.000189159405279972,0.000575950304642492,0.000115991704081377,0.00103361294764861,1,10
C00030478,23000,12,0.000434635073880534,0.000505630725129147,0.000340098300159628,0.000982731581896398,1,4
C00030718,127725,29,0.00203727259330091,0.00111135544966801,0.00121275348135472,0.00205564030221356,1,5
C00030783,114050,29,0.001839495399181,0.0011106808135757,0.00113631589815158,0.00202963275507431,1,5
C00032599,21000,16,0.000395251395752399,0.000648226973201063,0.000234243505089751,0.00115124192848717,1,10
C00032979,67100,16,0.00107856260643403,0.000651857878626466,0.000873521119656147,0.00131830431026659,2,11
C00032995,68700,22,0.00110324692881192,0.000868818644850753,0.000969354340020954,0.00161766723597823,2,3
C00033092,7000,6,0.000182918095740204,0.000297336363412784,9.75797796486096e-05,0.000468055153000559,1,1
C00033423,27600,16,0.000505768407869464,0.000640486376157888,0.000155046045421231,0.00110966688386132,1,7
C00033456,13100,11,0.00028533623479734,0.000466482537648914,0.000103230965959131,0.000837384924291025,1,4
C00034041,21000,16,0.000401709575159865,0.00065182747152253,0.000249025689986601,0.00128262126373996,2,10
C00034157,59500,14,0.000947853469353319,0.000580425146924874,0.00101876519320676,0.00116845428688091,2,10
C00034173,23867,24,0.00043760632459794,0.000936019440771538,0.00031863707333339,0.00178489386479076,1,4
C00034454,20000,18,0.000380579637875268,0.000718892074470502,0.000294524838939002,0.00130428781419551,1,10
C00034488,6500,7,0.000175711723746821,0.000324457669668582,4.41155557604622e-05,0.00044506044528397,1,1
C00034678,6269,10,0.000170636306842064,0.000427710442486964,4.17117478583325e-05,0.000651773343304583,1,11
C00034876,3000,5,0.00012115545702235,0.000255456736579562,2.66732494250501e-05,0.000307229133431888,1,8
C00035055,10750,12,0.000240198342104672,0.00050517671486413,0.000181811390411829,0.000898022339658593,1,1
C00035196,2000,4,0.000105760586738333,0.000219491810993278,3.17611766118406e-05,0.000274207641073684,1,10
C00035451,82500,21,0.00132500673004567,0.000830013683988595,0.000904927281250813,0.00163900998827967,1,6
C00035667,26500,16,0.000487536020237012,0.000642207832004723,0.000173931694044838,0.00114970055453915,1,1
C00035675,25450,24,0.000469170277619015,0.000929836479736914,0.000273511602340215,0.00167395701839272,1,5
C00035683,39750,16,0.000659685419607157,0.000647108742053774,0.000551600802953197,0.00123288123642175,1,11
C00038612,9000,16,0.000213886943685837,0.000646476986015502,0.000122497189867378,0.00118773660710268,1,10
C00038794,11500,10,0.000256714889546747,0.000431752295918747,0.000101396095237661,0.000705182895224413,1,10
C00039016,6500,17,0.000175896304167381,0.000683072584518786,8.37423555297937e-05,0.0012532996476193,1,10
C00039206,5850,8,0.000162906420078421,0.000374388511263949,0.00011541483362068,0.000682636441857389,2,8
C00039321,50138,27,0.000836334286110932,0.00104741165853337,0.000617999514694367,0.00193363738366956,1,8
C00039503,52450,25,0.000894796144861655,0.000971270660004968,0.000625274709767104,0.00177723294375229,1,7
C00039578,3500,7,0.00013168844995553,0.000319239403959554,1.59254585700637e-05,0.000421156627737516,1,5
C00040238,40550,17,0.000681391654772332,0.000688080860974513,0.000598448422288167,0.00130605900042117,1,6
C00040469,4000,4,0.000141113252430424,0.000212847393380536,1.27293476438971e-05,0.000229959229542255,1,10
C00040535,3250,5,0.000125340767012735,0.000252802452732138,2.82996964651681e-05,0.000403880965914291,2,1
C00040568,5000,5,0.000148201834488375,0.000260551471616117,0.000151215903683709,0.000445526292148214,2,1
C00040667,32050,20,0.00058343412409263,0.000783734255595021,0.000196771254283601,0.00136799882709402,1,6
C00040907,17500,12,0.000350811783189415,0.000510073277484688,0.000264261995063601,0.000930516962061181,1,9
C00040998,103250,26,0.00166696390769272,0.00100672395627668,0.00106147279286456,0.00190836880392881,1,6
C00041061,500,2,8.34447243404044e-05,0.000144195512017157,1.82334861605188e-06,0.000119828135562429,1,1
C00041178,33500,20,0.000599311258160595,0.000794207235964004,0.000328805096991918,0.00153050799029287,1,10
C00041418,6750,13,0.000182733666386984,0.000537712237680117,6.55241842444813e-05,0.000883268626546095,1,10
C00041566,3000,6,0.000121113739080848,0.000295564387883603,4.46291218066671e-05,0.000498200434355847,2,4
C00042002,39250,19,0.000673339942003225,0.000757262270198191,0.000407832575787933,0.00139010954425353,1,3
C00042655,19000,17,0.00036205076102594,0.000685753692705282,0.000225330730122464,0.00134933130202742,2,5
C00042895,41000,26,0.000706153292029773,0.001000133359084,0.00040218907127077,0.00177404587580319,1,3
C00043091,51000,12,0.000835950131471576,0.000512409179018632,0.000684986179133604,0.00107314805956518,2,1
C00047415,4350,6,0.000145902759233327,0.000289579098188603,2.59141055604689e-05,0.00039186435464709,1,10
C00055236,5750,9,0.000160545987078223,0.000399501822007652,6.58143052817844e-05,0.000702575811894069,1,1
C00059733,10500,16,0.000229900581772704,0.000653052752043626,0.000127957309733667,0.00122530570115945,2,8
C00060103,65000,28,0.00106078234920765,0.00107222806597068,0.000918015648515387,0.00194580346346196,1,3
