Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
AK,365162,234,0.00687429210160111,0.00933740551619763,0.00398101935683159,0.00340641585413497,1,1
AL,603510,344,0.0109944514555421,0.0141264307312334,0.0106592785165,0.00468936809995814,1,4
AR,823839,424,0.0149712758441124,0.0176580151191706,0.0100946422509932,0.00577187589415538,2,3
CO,716563,409,0.0132297278356088,0.0168287517919463,0.0118663261010248,0.00567310180852203,1,10
DE,374911,225,0.00689708733467843,0.00917762300123159,0.00484066455545658,0.00331847172917431,1,7
GA,157907,150,0.00347688309900785,0.00605867915581327,5.79426837378731e-05,0.00220869837590198,1,5
IA,1321260,613,0.0249073288666457,0.0268362899474582,0.015193745844659,0.00773347946691585,2,5
ID,350727,260,0.00729951985747494,0.0106861667702829,0.00490180849155403,0.00351835243067465,1,10
IL,2714358,657,0.0440729520460534,0.0296150470247506,0.0726888575329636,0.00777187923055063,2,11
KS,284302,188,0.0052447741892187,0.00761233314127567,0.00809846481260945,0.00273927719570694,1,6
KY,944571,373,0.0164850341964878,0.0162034633024278,0.0229715378407863,0.00496199944361992,1,9
LA,180635,160,0.00377468173873049,0.00632186567516595,3.42857263445457e-05,0.00221023144590925,1,10
MA,788341,101,0.0110898162132475,0.00476917115444211,0.0375001972995805,0.0011500540084249,2,8
ME,389544,187,0.00671180717570257,0.00769580311541494,0.00765381767704609,0.00276583075945169,1,2
MI,1468062,492,0.0242785958737723,0.0213780124199933,0.0409467106609692,0.00640774080053957,2,11
MN,1319693,541,0.0231010250557841,0.0231753075704577,0.0244175150178471,0.00700897641241341,2,8
MS,1068391,481,0.0180877489317745,0.0194411686881584,0.0159055792830128,0.00677610983378322,1,4
MT,676265,348,0.0120762071225535,0.0143482874777804,0.00919178043963841,0.00475274719240927,1,3
NC,1740985,530,0.0308824464795754,0.0251861005235847,0.0301220412182538,0.00619906576291237,2,2
NE,426651,258,0.00838189090965712,0.0109079997254382,0.00602678390833636,0.00351980613750227,1,6
NH,863884,434,0.0159101935372826,0.0184463314881974,0.00873481191178352,0.00599261709100063,2,7
NJ,811581,279,0.0139825409754452,0.0125792623958618,0.0265845686579422,0.00348256010767996,1,3
NM,594985,390,0.011568167386767,0.0161341359041944,0.00547933703085514,0.00542126624367122,1,10
OK,31456,26,0.000679960733776173,0.00111104456794531,0.000475612107748147,0.00034291768721033,2,10
OR,471788,221,0.00851619143753533,0.00944579167791771,0.0100317627305469,0.00310687910572365,1,11
RI,194781,78,0.00331475120916824,0.00336987256981235,0.00485983904654684,0.00123697886335718,2,3
SC,358818,198,0.00661343685703761,0.00806484495355658,0.00672140955887696,0.00290678269503719,1,5
SD,486414,269,0.00851750934342105,0.0108421391473534,0.00773081544055346,0.00396734367858374,1,6
TN,849569,415,0.0149185984010717,0.0172706567149045,0.0168809095495215,0.00559961632639158,1,7
TX,3392299,745,0.0563008576676448,0.0361830787898276,0.0983588249264411,0.00831534923484154,2,10
VA,660916,279,0.0109774300423069,0.0115773295194741,0.0203679703719571,0.00386559973686415,1,1
WV,681046,272,0.0110749172702002,0.0108640779118828,0.0100908411464108,0.00406264546135483,2,11
WY,285627,204,0.00541347380651598,0.00812212122934719,0.00480293186665474,0.00293854989589434,1,10
