sendID state amount
C00000422 AZ 5000
C00000729 AZ 5000
C00000885 AZ 5000
C00000901 AZ 5000
C00001016 AZ 5000
C00001636 AZ 5000
C00002089 AZ 5000
C00002261 AZ 4854
C00002469 AZ 5000
C00002766 AZ 5000
C00002840 AZ 3000
C00002881 AZ 6000
C00003251 AZ 5000
C00003590 AZ 2000
C00003632 AZ 5000
C00003764 AZ 5000
C00003806 AZ 5000
C00003855 AZ 1000
C00004036 AZ 5000
C00004101 AZ 1000
C00004275 AZ 5000
C00004325 AZ 1000
C00004812 AZ 7000
C00005157 AZ 1000
C00005249 AZ 10000
C00005660 AZ 5000
C00006080 AZ 5000
C00007450 AZ 1000
C00007880 AZ 5000
C00007922 AZ 5000
C00007948 AZ 1000
C00008268 AZ 3000
C00008474 AZ 5000
C00008839 AZ 5000
C00009704 AZ 1370
C00009985 AZ 2500
C00010082 AZ 5000
C00010124 AZ 1000
C00010322 AZ 5000
C00010421 AZ 5000
C00010470 AZ 5000
C00010983 AZ 2500
C00011114 AZ 5000
C00012245 AZ 5000
C00012476 AZ 5000
C00012518 AZ 3500
C00013961 AZ 5000
C00014555 AZ 5000
C00016386 AZ 1000
C00016683 AZ 5000
C00018028 AZ 1000
C00019653 AZ 5000
C00022343 AZ 5000
C00024281 AZ 2000
C00024521 AZ 5000
C00024869 AZ 5000
C00024968 AZ 1000
C00027342 AZ 5000
C00028860 AZ 5000
C00029348 AZ 2000
C00029447 AZ 5000
C00029504 AZ 5000
C00030593 AZ 500
C00030718 AZ 5000
C00032573 AZ 1000
C00032995 AZ 5000
C00033456 AZ 5000
C00033779 AZ 2500
C00033795 AZ 5550
C00034173 AZ 2000
C00034298 AZ 1000
C00034355 AZ 1000
C00034405 AZ 5000
C00034488 AZ 2500
C00034595 AZ 5000
C00034876 AZ 2000
C00035006 AZ 5000
C00035683 AZ 1000
C00035691 AZ 2000
C00038612 AZ 2000
C00038927 AZ 3000
C00039057 AZ 1000
C00039206 AZ 1000
C00039321 AZ 5000
C00039503 AZ 1000
C00039578 AZ 1000
C00040253 AZ 1000
C00040279 AZ 5000
C00040329 AZ 3000
C00040535 AZ 5000
C00040659 AZ 1000
C00040923 AZ 1500
C00040998 AZ 5000
C00041566 AZ 1000
C00042002 AZ 2000
C00043059 AZ 1000
C00043687 AZ 5000
C00046474 AZ 2000
C00048579 AZ 5000
C00048702 AZ 1000
C00053553 AZ 4950
C00060103 AZ 1000
C00060707 AZ 5000
C00064766 AZ 5000
C00064774 AZ 5000
C00065987 AZ 1000
C00066472 AZ 5000
C00067231 AZ 1500
C00067504 AZ 5000
C00067884 AZ 2000
C00068692 AZ 5000
C00072025 AZ 5000
C00075341 AZ 2000
C00076133 AZ 1000
C00076174 AZ 5000
C00076299 AZ 4000
C00076737 AZ 5000
C00076810 AZ 5000
C00077321 AZ 5000
C00078451 AZ 4000
C00079541 AZ 5000
C00079681 AZ 3000
C00079855 AZ 2500
C00082792 AZ 5000
C00082917 AZ 5000
C00083535 AZ 5000
C00084475 AZ 2000
C00084822 AZ 2000
C00085019 AZ 7000
C00085316 AZ 5000
C00085910 AZ 5000
C00088484 AZ 2000
C00088591 AZ 5000
C00089136 AZ 3000
C00091884 AZ 1000
C00093054 AZ 5000
C00093948 AZ 1000
C00095109 AZ 1000
C00095869 AZ 1442
C00096156 AZ 500
C00097238 AZ 8000
C00097485 AZ 1500
C00097550 AZ 5000
C00097568 AZ 5000
C00099234 AZ 1000
C00099937 AZ 4000
C00100131 AZ 1000
C00101105 AZ 5000
C00101410 AZ 1000
C00102780 AZ 1000
C00103143 AZ 2000
C00103549 AZ 1000
C00103903 AZ 2000
C00104901 AZ 1000
C00105338 AZ 2000
C00105981 AZ 5000
C00106146 AZ 5000
C00107128 AZ 1000
C00107235 AZ 5000
C00107615 AZ 1000
C00108035 AZ 5000
C00108282 AZ 5000
C00109017 AZ 5000
C00109306 AZ 2500
C00109546 AZ 5000
C00109819 AZ 2000
C00110197 AZ 1500
C00110262 AZ 1000
C00110478 AZ 1000
C00111559 AZ 1000
C00112680 AZ 1000
C00112763 AZ 1000
C00112888 AZ 5000
C00112896 AZ 2000
C00113019 AZ 5000
C00113753 AZ 2000
C00113803 AZ 5000
C00113811 AZ 3000
C00114132 AZ 2000
C00115303 AZ 1000
C00116020 AZ 2000
C00117861 AZ 1000
C00118943 AZ 3000
C00120873 AZ 2500
C00121368 AZ 5000
C00122101 AZ 2000
C00122671 AZ 1000
C00125641 AZ 5000
C00126763 AZ 5000
C00127779 AZ 2000
C00128512 AZ 5000
C00128975 AZ 2500
C00130773 AZ 1000
C00131185 AZ 5000
C00136838 AZ 2006
C00138560 AZ 5000
C00139097 AZ 250
C00140061 AZ 3000
C00141747 AZ 5000
C00142596 AZ 10000
C00142711 AZ 2000
C00143305 AZ 1000
C00144345 AZ 4000
C00144766 AZ 5000
C00144774 AZ 3000
C00144857 AZ 1000
C00145623 AZ 1000
C00147066 AZ 1000
C00147173 AZ 5000
C00147983 AZ 4000
C00148031 AZ 5000
C00148783 AZ 5000
C00150367 AZ 5000
C00151340 AZ 3250
C00155713 AZ 1000
C00156935 AZ 1000
C00157677 AZ 1000
C00158865 AZ 5000
C00160838 AZ 1000
C00161422 AZ 2000
C00161570 AZ 1500
C00164145 AZ 5000
C00165621 AZ 4000
C00166710 AZ 5000
C00168864 AZ 5000
C00169508 AZ 1000
C00170258 AZ 1000
C00170555 AZ 2000
C00171843 AZ 5000
C00172775 AZ 3000
C00173153 AZ 2500
C00174060 AZ 2000
C00177469 AZ 1000
C00181826 AZ 2000
C00184028 AZ 2000
C00185694 AZ 5000
C00188177 AZ 2000
C00193631 AZ 1000
C00193854 AZ 3000
C00194084 AZ 3000
C00194555 AZ 1000
C00194746 AZ 2000
C00195024 AZ 5000
C00195263 AZ 2000
C00196246 AZ 4000
C00197095 AZ 1000
C00197715 AZ 4000
C00199703 AZ 5000
C00201863 AZ 1000
C00202861 AZ 5000
C00204453 AZ 2000
C00207472 AZ 1000
C00211318 AZ 5000
C00212142 AZ 667
C00213819 AZ 4000
C00214338 AZ 2000
C00215202 AZ 2000
C00215236 AZ 1000
C00219642 AZ 5000
C00219717 AZ 5000
C00225342 AZ 1000
C00227546 AZ 5000
C00227744 AZ 5000
C00228296 AZ 1000
C00229203 AZ 4999
C00230789 AZ 5000
C00233247 AZ 1000
C00233304 AZ 1500
