Name,wDeg,deg,wPageRank,pageRank,wEig,eig,com,lCom
C00000422,95500,23,0.0011692464605873,0.000861627497775924,0.00223326521689889,0.00162462642455217,1,6
AZ,1573762,499,0.0201117724199016,0.0193438530013645,0.00755625449235366,0.00637576158728343,1,1
C00000729,105500,22,0.00126772121502481,0.000822513128453705,0.00230247356730902,0.00153905889991215,1,5
C00000885,90200,16,0.00111163084938443,0.000633432594098876,0.00224963331059793,0.0011337723856619,2,1
C00000901,115500,25,0.00139064171570218,0.000925426762498521,0.00254961452050998,0.00180405610114689,1,6
C00001016,75000,14,0.000918315973692783,0.000554181246682543,0.00196432694067284,0.00106220095295274,2,2
C00001636,86000,16,0.00104882312064392,0.000621344647961047,0.0021043593997692,0.00115448377837277,2,8
C00002089,74000,16,0.000912404466253842,0.000623400110441832,0.00180674260009905,0.00121147909187315,2,1
C00002261,31414,8,0.000430201276393792,0.000342387234947257,0.000693638778100668,0.000609514845658854,1,4
C00002469,78884,20,0.000967264342301122,0.000760074456170316,0.00175510564633175,0.00129069203216481,2,2
C00002766,74000,15,0.000894277974323106,0.000586729099809637,0.00170692851782433,0.000965476238471221,2,2
C00002840,69000,15,0.000834919177485387,0.0005800911535288,0.00152570647668084,0.000989286680494808,2,2
C00002881,44000,15,0.000566073865363529,0.000579868239266991,0.00126075762793182,0.00120846997931754,1,3
C00003251,110000,22,0.00132158276577511,0.000826883682709894,0.00220486040428527,0.00141692267623595,2,2
C00003590,47000,10,0.000613892573275659,0.000421676781960754,0.00112489140582571,0.000730979228911332,2,2
C00003632,82000,17,0.000997785614394585,0.000658569907493223,0.00180939498653025,0.00113627373933106,2,2
C00003764,120000,24,0.0014353892487589,0.000892934401309597,0.00269524979848219,0.00175691760057863,1,3
C00003806,78000,17,0.000959137174019148,0.000666889362803983,0.00189139723030051,0.00119202181714107,2,2
C00003855,10000,4,0.000187330458408748,0.000207197415322385,0.00031088621153619,0.000350674050528879,1,3
C00004036,69750,16,0.000889233926810865,0.000650396500726001,0.0016192376262673,0.00104297719358132,2,2
