sendID state amount
C00000422 AK 5000
C00000729 AK 1500
C00000885 AK 5000
C00000901 AK 5000
C00001198 AK 2500
C00002881 AK 2500
C00002972 AK 6000
C00003251 AK 5000
C00003764 AK 5000
C00004473 AK 2000
C00004879 AK 1000
C00005157 AK 3000
C00005249 AK 5000
C00007880 AK 5000
C00007922 AK 5000
C00008748 AK 4000
C00009936 AK 2500
C00010082 AK 5000
C00010124 AK 5000
C00010470 AK 5000
C00010868 AK 5000
C00012245 AK 5000
C00012468 AK 5000
C00012880 AK 1000
C00013342 AK 1000
C00014555 AK 1500
C00015933 AK 3000
C00016683 AK 5000
C00019653 AK 5000
C00023580 AK 2500
C00024349 AK 2000
C00024869 AK 5000
C00024968 AK 5000
C00029447 AK 5000
C00029504 AK 5000
C00030718 AK 5000
C00032698 AK 2000
C00032979 AK 5000
C00034132 AK 5000
C00034157 AK 3000
C00034405 AK 5000
C00035006 AK 5000
C00035204 AK 2500
C00035451 AK 5000
C00035683 AK 5000
C00035691 AK 5000
C00039040 AK 1000
C00039461 AK 1000
C00039503 AK 2500
C00040394 AK 2000
C00040568 AK 1000
C00040998 AK 5000
C00041038 AK 2500
C00046474 AK 3500
C00048579 AK 1000
C00051979 AK 3500
C00053553 AK 2500
C00060103 AK 5000
C00063164 AK 3500
C00064766 AK 5000
C00064774 AK 5000
C00067231 AK 1000
C00068692 AK 5000
C00072025 AK 2000
C00072751 AK 1000
C00074096 AK 2500
C00075291 AK 5000
C00076810 AK 5000
C00077321 AK 5000
C00078451 AK 5000
C00081547 AK 2500
C00082800 AK 3000
C00082917 AK 2500
C00083535 AK 5000
C00084491 AK 2500
C00084871 AK 3000
C00089458 AK 5000
C00091561 AK 5000
C00092957 AK 2500
C00093054 AK 4000
C00095869 AK 5000
C00096156 AK 5000
C00096842 AK 4500
C00097485 AK 3000
C00097568 AK 5000
C00100305 AK 500
C00100404 AK 1000
C00101485 AK 2000
C00102160 AK 2000
C00103549 AK 2500
C00103697 AK 6000
C00104802 AK 2000
C00105981 AK 500
C00106146 AK 5000
C00107128 AK 2000
C00107235 AK 5000
C00107771 AK 3500
C00108209 AK 1000
C00109017 AK 1000
C00110338 AK 5000
C00110478 AK 5000
C00111534 AK 1000
C00112896 AK 5000
C00113159 AK 2500
C00113753 AK 5000
C00113803 AK 1000
C00113811 AK 5000
C00116145 AK 2500
C00116996 AK 2500
C00117424 AK 2500
C00119008 AK 3000
C00120238 AK 1000
C00121368 AK 5000
C00121582 AK 400
C00122101 AK 2000
C00126763 AK 5000
C00130773 AK 5000
C00131185 AK 5000
C00132092 AK 1000
C00140061 AK 3500
C00140855 AK 5000
C00141218 AK 2500
C00141747 AK 5000
C00142489 AK 2500
C00142711 AK 5000
C00143305 AK 5000
C00143560 AK 500
C00144766 AK 5000
C00144774 AK 2500
C00145037 AK 5000
C00145623 AK 5000
C00145722 AK 1000
C00147173 AK 5000
C00148031 AK 5000
C00150797 AK 3750
C00152892 AK 500
C00158881 AK 2500
C00161570 AK 1000
C00163832 AK 5000
C00164939 AK 2000
C00166348 AK 1000
C00166355 AK 5000
C00167668 AK 5000
C00173153 AK 4000
C00174599 AK 500
C00177972 AK 750
C00182980 AK 1000
C00186064 AK 2500
C00186288 AK 500
C00195388 AK 1000
C00197715 AK 5000
C00202861 AK 5000
C00204099 AK 5000
C00205369 AK 3000
C00206136 AK 4000
C00211318 AK 5000
C00213173 AK 5000
C00216127 AK 5000
C00225342 AK 1000
C00227744 AK 5000
C00231951 AK 5000
C00233247 AK 500
C00235572 AK 5000
C00235655 AK 5000
C00235739 AK 1500
C00236596 AK 2500
C00238725 AK 7000
C00239848 AK 5000
C00243675 AK 3000
C00245548 AK 1500
C00246306 AK 5000
C00248195 AK 1000
C00248716 AK 5000
C00249532 AK 2000
C00250027 AK 6000
C00250399 AK 5000
C00251751 AK 1000
C00251876 AK 5000
C00252338 AK 3000
C00253153 AK 3000
C00253260 AK 56110
C00254656 AK 1000
C00259572 AK 6000
C00278101 AK 11
C00279224 AK 2500
C00279828 AK 5000
C00283135 AK 4500
C00283440 AK 5000
C00284885 AK 5000
C00287714 AK 1000
C00289165 AK 1000
C00297853 AK 4500
C00299321 AK 2500
C00304634 AK 5000
C00304832 AK 2700
C00305805 AK 5000
C00306175 AK 3500
C00319319 AK 1000
C00320580 AK 1000
C00324483 AK 500
C00325092 AK 5000
C00325993 AK 5000
C00326082 AK 5000
C00327189 AK 5000
C00329425 AK 2000
C00330647 AK 2500
C00331173 AK 1000
C00332643 AK 4000
C00333104 AK 1000
C00333534 AK 1000
C00335091 AK 2000
C00337394 AK 1000
C00338442 AK 2500
C00340075 AK 4000
C00343947 AK 5000
C00345199 AK 5000
C00346361 AK 1000
C00349746 AK 2500
C00353797 AK 5000
C00354753 AK 5000
C00355719 AK 1000
C00356378 AK 1000
C00358366 AK 5000
C00358440 AK 5000
