Name,wDeg,deg,wPageRank,pageRank,wEig,eig
C00000422,46450,14,0.00395131981898444,0.00236245533426562,0.00129871201269147,0.00397849680448522
AK,108842,69,0.0100334776668403,0.0120876660770761,0.000463140715764144,0.0067701769974184
C00000729,46000,13,0.00368768654335822,0.0022206735218023,0.00110421975884923,0.00390221697097094
C00000810,50500,12,0.00382881149025785,0.00208689968129126,0.00221093794554994,0.00354400930487598
C00002261,18750,15,0.00173159561053069,0.002563957755704,0.000317140732610039,0.00427365580700363
C00002840,72600,16,0.00583249565962808,0.00278174141569877,0.00269258959682253,0.00380954766251229
C00003764,15700,19,0.00152082590773707,0.00313561163592197,0.000431156670100091,0.00559675151858942
C00005249,10225,7,0.00105058316663785,0.00131112238388483,0.000292366282631322,0.00240001637825931
C00007070,500,1,0.000282273278801761,0.000392460316816151,2.9304868341549e-07,0.000232047988461978
C00007427,1798,4,0.000422892619937039,0.000858762888057823,2.91252460254045e-06,0.00106304217424328
C00007450,4750,12,0.000631870016273201,0.00207136272613815,9.55852388538639e-05,0.00399316794387212
C00007880,6250,10,0.000774346390698869,0.00175614471312436,0.000104286977244092,0.00249908082946386
C00009761,4400,9,0.000617440523625554,0.00164644477310818,4.53198438454175e-05,0.00204770731472326
C00016683,38000,16,0.00319989078624599,0.00269216765577067,0.000762779792198063,0.00473862880225695
C00019653,5400,8,0.000599279704466306,0.00146968584695285,0.000331286653137822,0.00274098773587106
C00022343,13250,9,0.00121282631131977,0.00164840819817991,0.000674494917771714,0.00195954532250719
C00024869,19975,21,0.00185815474124657,0.00345700411685728,0.000715527402596517,0.0059808527583309
C00025205,11650,13,0.00119166393762128,0.00222532217989497,0.000365208323376705,0.0033879425649876
C00028316,1000,1,0.000321434726161058,0.000392460316816151,5.8609736683098e-07,0.000232047988461978
C00028670,26500,16,0.00222501418482436,0.00267976747595882,0.000747346958227325,0.00467219353332772
C00028787,8750,20,0.000975178330588586,0.0033166540775474,0.000178715705806501,0.00577874343189426
C00030478,24000,12,0.00215780357997593,0.00207856703541056,0.000319116291349555,0.00352981326534985
C00032573,27500,14,0.0021374315804824,0.00237920395221624,0.00117996932127648,0.00464844367414919
C00032805,5650,8,0.000655852236467518,0.0014559315092821,0.000112794453592727,0.00241527234276466
C00033423,9450,9,0.000928169956527123,0.00161563485368949,0.000432202293870134,0.00308721557826442
C00034181,5625,6,0.000692915931242891,0.00118848524570633,0.000160809564594117,0.00161790786168222
C00034728,2100,14,0.000398023073984601,0.00239823146299401,7.30962689899852e-05,0.00438096030695116
C00035006,4150,5,0.000564903146716024,0.00101142744830943,7.31341814252318e-05,0.0015457314285676
C00035071,10500,10,0.00120898185672013,0.00176645579901205,0.000110060482458221,0.00335472940921257
C00035196,5000,7,0.000643549142307626,0.0013220430941511,0.000160980571879408,0.00174607135129241
C00035667,4700,7,0.000596559876123203,0.00131097677730204,0.000180559370005776,0.00201862056167621
C00035683,5200,9,0.00064571605427345,0.00164632712791847,0.000110620883817017,0.00305343172039767
C00038976,200,1,0.000258776410386183,0.000392460316816151,1.17219473366199e-07,0.000232047988461978
C00040279,14340,18,0.0012836675102185,0.00306110557898516,0.000494335419565322,0.00468357389811809
C00042366,491637,19,0.0369745413203053,0.00316942118415064,0.0143837034614473,0.00534049271682735
C00046946,7000,7,0.000766770925249921,0.00131262164137453,0.000217982137682997,0.00206517831586141
C00053553,25750,11,0.00212177628563176,0.00191259199248237,0.000864039556902519,0.00326100091701961
C00075275,1550,4,0.000398251990114488,0.000866498931077264,4.00555436986452e-05,0.00089868319784259
C00075341,10500,11,0.0010028797445411,0.0019222798656892,0.000405757011471495,0.00349747858595024
C00075390,26825,13,0.00210882487144573,0.00221335944886308,0.00102964041127009,0.00378421732355355
C00077073,9250,12,0.000917569884103214,0.00205828630631549,0.000214127998049826,0.00397206971476569
C00078279,1000,1,0.000321434726161058,0.000392460316816151,5.8609736683098e-07,0.000232047988461978
C00082289,27000,9,0.00220685508581975,0.00159380714083094,0.00072097053034583,0.00341596525516606
C00082313,20000,4,0.00163905149346997,0.00085131085891415,0.000653164235036469,0.00135942833386537
C00095406,7750,8,0.000850690537248529,0.00145114998269812,0.00017650762326602,0.00249158578954309
C00098012,7500,4,0.00101465579135987,0.000863833937733247,0.000153422958565704,0.000927355858180582
C00100321,16000,5,0.00140005935096749,0.000990422498199882,0.000178296294314191,0.00114955554100421
C00101485,4000,4,0.000535870303488932,0.000850824539553925,0.000105813210741927,0.00159985582025809
C00102087,2900,6,0.000461592003295235,0.00114919540108596,9.44002268944301e-05,0.00249823790555243
C00104885,1400,4,0.000351945190998422,0.000855389170562183,2.02043153667385e-05,0.001184518914352
C00106146,1700,4,0.000380561197955266,0.000832229400168563,1.07847228605547e-05,0.00151899800844605
C00106732,2000,1,0.000399757620879653,0.000392460316816151,1.17219473366196e-06,0.000232047988461978
C00108290,11000,12,0.00103694709877783,0.00202401914750408,0.000287054222577043,0.00414842270343943
C00110759,4500,8,0.00062179825050331,0.00147614361817418,0.000120723340630757,0.00268626049284679
C00110825,200,1,0.000258776410386183,0.000392460316816151,1.17219473366199e-07,0.000232047988461978
C00110858,10500,9,0.000978034028307863,0.00159276585821864,0.000311972337899181,0.00310765272902926
C00110965,1650,5,0.000370724977137386,0.00100614258350511,4.67422554865856e-05,0.00148215158040127
C00112722,11390,12,0.0010739760934953,0.00208365461581258,0.000479085029096008,0.00323924244515521
C00112896,4000,3,0.00055647638294808,0.000702716417317661,2.87698211894159e-05,0.000818665949426381
C00113043,4850,13,0.000623118274940454,0.00222828929445338,0.000202036528703757,0.00400617595525934
C00115196,5850,18,0.000707464345056726,0.00296817525686669,0.000135516621511676,0.00541026445460505
C00115865,4000,4,0.000528955627614435,0.000855558291228927,0.00015233688906689,0.0013338395576053
C00120238,4750,18,0.000634077744240983,0.00303241208969963,9.68897283559414e-05,0.00496451108927585
