Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AK,462722,282,0.0113824272018531,0.0125979523328819,0.000940429629053351,0.0051572769301568
AL,191336,113,0.00512738184851989,0.00562830718125219,0.000646950028269054,0.0018631428706386
AR,85568,54,0.0022438854034658,0.00262479955342683,0.00321092494852986,0.000988657003870211
AZ,145226,42,0.00340246737416739,0.00238924323058142,0.0116492824871412,0.000769774816659618
CA,825737,255,0.0206745612068823,0.0149075053199168,0.0629417763265524,0.003532550841979
CO,708588,420,0.0181874973275699,0.019555981028148,0.0163310328904733,0.00708986718899749
CT,535757,314,0.0136586091335959,0.0147068138632606,0.018519834266161,0.00541314976141959
FL,1113305,316,0.025079045068711,0.0158197681114507,0.0466108211064893,0.00513396554064053
GA,558914,279,0.015369009606871,0.0143360319126681,0.0253534597172627,0.00418618759911816
HI,41250,45,0.00158721616280768,0.00238221681023455,2.69393103723932e-05,0.0007677542531365
IA,1000526,604,0.0274109928686951,0.0292720341216035,0.00732672034952044,0.00949728164019229
ID,662887,487,0.0181662306284717,0.022486509750814,0.00707521914992909,0.00788876085754016
IL,923585,349,0.0213088263460869,0.0164503655920418,0.0513360742877992,0.00592179171580646
IN,1025497,547,0.0273686296635972,0.0267705217004482,0.0196056424062691,0.00858787809937464
KS,352853,362,0.0111401861057471,0.0170168319333544,0.0061720056782952,0.00568560263220445
KY,134597,129,0.00424567525197201,0.00623902964816408,0.000185609111568895,0.00214898208840686
LA,175825,202,0.00626154833571547,0.00932667732688285,3.03450212848543e-05,0.0029175772205425
MD,384249,242,0.0100862423585805,0.0120244857127052,0.0191407704549591,0.00396330359091816
MO,639940,334,0.0162200033366687,0.016203558735963,0.023707776767352,0.00549624796639236
NC,618044,336,0.0157736826606584,0.0164482550823815,0.0285070833527199,0.00546954662028871
ND,226428,220,0.00630962829799709,0.010019840926348,0.00593998530841546,0.00400294779029435
NH,382065,180,0.00903180738263221,0.0080697036879443,0.00988470344544801,0.00311357880822639
NV,233403,159,0.00611849984548679,0.00738605494254142,0.00403615143424006,0.00293167941963503
NY,1446967,323,0.031174824299217,0.0164957511320136,0.0939994833339609,0.00519496449643217
OH,306991,212,0.00939884976493387,0.0112946380720914,0.00645934145724691,0.00322944149468293
OK,392364,210,0.0099524243283521,0.0101817780609871,0.0166320830493356,0.00348130679771031
OR,438729,281,0.0122287974282947,0.013765286733057,0.0112555288133048,0.00430938013361617
PA,1061587,361,0.0252249539301525,0.0182543951972578,0.0621845196521527,0.00589347942652678
SC,147520,119,0.00418628451617176,0.00573022473803455,0.00292375368351948,0.00195170684098109
SD,717681,545,0.0195368227427324,0.0249069883561937,0.000861351165334947,0.00889729470945804
UT,236985,253,0.00795231916405577,0.0123933765053645,0.00385444105114336,0.00408256098509339
VT,383112,227,0.00886609902141683,0.00994446476562598,0.00982030494847851,0.00416464677107534
WA,630711,305,0.0161918716298771,0.0150929031790399,0.010808299925572,0.00481672993462693
WI,803999,410,0.0203903884567624,0.0197197658569301,0.0267005102627386,0.00667989887512855
