Name,wDeg,deg,wPageRank,pageRank,wEig,eig
AZ,368631,191,0.00820777052631227,0.0103067189753619,0.0114980057757296,0.0035563767920836
CA,2634160,662,0.0541010216555968,0.0395230274810011,0.101101735019278,0.00904015192482002
CT,738012,311,0.015929504792871,0.0166275084039826,0.0143275880627324,0.0051061672962745
DE,386074,214,0.00751546397665375,0.00991291934602613,0.00609113812358017,0.004216688737978
FL,664943,63,0.0115430544477546,0.00521725096119399,0.0465070742761726,0.000753006253806239
HI,101600,105,0.00273424721708132,0.00513514099895672,0.00032234932185486,0.00195254480022875
IN,874306,429,0.0192897020669654,0.0225835713642201,0.0225388265527191,0.00708586663476628
MA,535112,103,0.00870671426783453,0.00494636966648079,0.0246704118099546,0.00198838122879083
MD,584088,216,0.0110969305629938,0.0107414857203684,0.0180732651051348,0.00402202946670752
ME,742604,423,0.0159417955178678,0.0206788847842881,0.00654529050950578,0.00740885162671882
MI,923569,315,0.0193590621838586,0.0182308409808139,0.0363201360002553,0.00474463518346695
MN,843154,468,0.0199961268012862,0.0244567741327643,0.0169471193895044,0.00709227236484048
MO,908640,415,0.0197891059949804,0.0218678431923675,0.0213138030999276,0.00684335702553729
MS,419727,188,0.00867820617540095,0.00957191939727919,0.0104681681608149,0.00338966116018403
MT,360220,168,0.00690294069050073,0.00795725694089172,0.00603274201353088,0.00331695605016334
ND,479923,250,0.00897396739899698,0.0113307074586182,0.00647308809505849,0.00495359756252593
NE,322711,182,0.00679512253573126,0.00896149063786828,0.00756923600276391,0.00325079715177207
NJ,638280,98,0.011031534043086,0.00614484469241565,0.0307474771008459,0.00163313876012313
NM,760480,421,0.0164818497336774,0.0207056500688734,0.00642402912864007,0.00735295232611473
NV,674075,370,0.0154843203255416,0.0190728899648294,0.00643458278962232,0.00600806248429411
NY,605784,157,0.0109580084716784,0.00796389209671695,0.0258990874660738,0.00279419671371079
OH,1222075,395,0.0243404409990611,0.0213787921034063,0.0445206278208588,0.00619233206074197
PA,1022261,315,0.0198018201276325,0.016774130054028,0.0499839388910692,0.00519818548284466
RI,451163,231,0.00885605506737519,0.0107675302413502,0.00637630180967781,0.00433824020618513
TN,789925,344,0.0156701470859503,0.0168499468286874,0.0193284398220896,0.00622299671918667
TX,1396815,367,0.0268185185339967,0.0201391243755113,0.0596925818160953,0.00542606612331722
UT,767266,483,0.0183427527872315,0.0245657743095724,0.0060642148064471,0.00790295480393253
VA,450870,139,0.00805996774403978,0.0070095490694609,0.000612074173822327,0.00229915284420079
VT,371622,184,0.00703971930426519,0.00842858974906076,0.00601424006921553,0.00359131383405926
WA,375965,87,0.00666546889782815,0.00456689603935189,0.0174109720878149,0.00158364819304457
WI,222551,29,0.0041948834093663,0.00249405321724898,0.0157355980611435,0.000299160690403115
WV,647612,313,0.0128254016380405,0.0149496899364519,0.00879130431376182,0.00557284371920264
WY,452711,252,0.00891659057716686,0.0116411813759151,0.00645910732388566,0.00502403295440417
