Name,wDeg,deg,wPageRank,pageRank,wEig,eig
C00000059,24500,7,0.000175992321240927,0.000241938798157592,0.000192820496474096,0.000470015645677214
AK,4083740,364,0.0174402718953292,0.0109314210729324,0.0063930210564081,0.00385147007016747
C00000885,88400,20,0.000526890019540908,0.000600211633661411,0.000471880227737227,0.00117035482077512
C00000901,118500,25,0.000687553228500671,0.000716929461644238,0.000476238370980729,0.00144454859250811
C00001198,57500,22,0.000364687961975752,0.000643073285002524,0.000247896277794766,0.00125321555897345
C00001636,126750,25,0.000729588198817767,0.000725187760790965,0.000672757948345214,0.00144303876387555
C00002261,62500,18,0.000396120861911676,0.00053101062794493,0.000232453166335676,0.0011214790278269
C00002766,134750,24,0.000771381137138601,0.000699315430114217,0.000577120035264304,0.0013094817394581
C00002956,23000,12,0.00018038612501892,0.000387497746423293,0.000108626995192668,0.000744168350837643
C00002972,97000,24,0.000582771528789993,0.00068002407557111,0.000377234575870617,0.00121315322291909
C00003251,131000,25,0.000757336731202334,0.000721527087072746,0.00055206145550999,0.00141572964530073
C00003764,101000,22,0.000571313358152321,0.00064406781868054,0.000569487479661467,0.00129494088460227
C00003806,67500,16,0.000391972633209068,0.00048604593970877,0.000370407125180815,0.000976528936366877
C00004036,121942,22,0.000687510897183145,0.000639953234482163,0.000654741445959904,0.00124826253017711
C00004275,141500,27,0.000802591569712606,0.000763311227578943,0.000524503977646062,0.00152363884748321
C00004325,38700,8,0.000256534816700479,0.000282639701717438,0.00027652460909993,0.000504239360943589
C00004473,54150,20,0.00036739189030293,0.000578452304199415,8.24076325861387e-05,0.00101058268470293
C00005157,59000,17,0.000350770557166812,0.000511029338089768,0.000410388121019863,0.00101858976978446
C00007450,21500,19,0.000168753641583684,0.000552035728475093,8.19230491264407e-05,0.00111794629772219
C00007948,50000,12,0.000331392693921824,0.000365082938528006,6.97809392610205e-05,0.000633789972042845
C00008409,5000,1,7.47693034408078e-05,8.20946779678684e-05,8.95971035568152e-06,5.0618751924334e-05
C00008474,44500,12,0.000282106862593057,0.000366049216656881,0.000274645899944221,0.000713814945529908
C00009282,82000,17,0.000498484961107824,0.000507890012582473,0.000291756549340433,0.000974444828469936
C00009704,34661,19,0.000235399044614569,0.000548871540623138,0.000164252346147581,0.00108805649300616
C00009936,104700,21,0.000596084568540443,0.00062030156962978,0.000579226644125613,0.00119995772067011
C00010082,140000,29,0.00082949651082762,0.000815643267562513,0.00035755466793325,0.00143515233395882
C00010322,117500,21,0.000677920990164907,0.000611391333637881,0.00044984949969989,0.00117207827313302
C00010363,13000,5,0.000116274406953004,0.000188662832772387,6.60666529676645e-05,0.000306062843982308
C00010421,135000,24,0.000737738077771617,0.000692067066368352,0.000816980626732896,0.00141968365486991
C00010470,104500,28,0.000614952766861616,0.0007952369923971,0.000414671295466291,0.00156434350647724
C00010868,58500,16,0.000371003364573618,0.000484277414617976,0.000216830050552667,0.000910744268761057
C00011114,120000,23,0.000680368674543838,0.000673385151005824,0.000676373086440547,0.00130304574381442
C00012476,90800,19,0.000526993141467443,0.000569161792705213,0.00042011835113821,0.00108805470939661
C00013961,39500,10,0.000260633269952801,0.000320536627687137,0.000171161834976113,0.000544031948802116
C00014555,32500,16,0.00022784669953728,0.000485807816712295,0.000219403242303594,0.00100266780564932
C00015933,27500,10,0.000194071730813731,0.000322360102680203,0.000140271832919437,0.000610976323014421
C00016386,98500,29,0.000581771713344213,0.000824691328077953,0.000481579180177159,0.00155503413051371
C00016683,148564,31,0.000844513097207975,0.00087148338015276,0.000446737580283814,0.00167424820759123
C00017525,42414,13,0.000276641049797946,0.000407219427373788,0.000182416236041024,0.000721888693937584
C00019653,16000,7,0.000146204542487202,0.000247412739896979,1.91526716588434e-05,0.000400450935397742
