sendID state amount
C00000059 AK 1000
C00000885 AK 500
C00000901 AK 5000
C00001198 AK 2000
C00001636 AK 500
C00002261 AK 1500
C00002766 AK 5000
C00002956 AK 1000
C00002972 AK 5000
C00003251 AK 5000
C00003764 AK 5000
C00003806 AK 5000
C00004036 AK 5000
C00004275 AK 5000
C00004325 AK 4500
C00004473 AK 2000
C00005157 AK 500
C00007450 AK 1000
C00007948 AK 5000
C00008409 AK 5000
C00008474 AK 3000
C00009282 AK 5000
C00009704 AK 2000
C00009936 AK 1000
C00010082 AK 5000
C00010322 AK 5000
C00010363 AK 3000
C00010421 AK 5000
C00010470 AK 5000
C00010868 AK 5000
C00011114 AK 5000
C00012476 AK 7500
C00013961 AK 6000
C00014555 AK 1000
C00015933 AK 5000
C00016386 AK 1000
C00016683 AK 7500
C00017525 AK 1000
C00019653 AK 2000
C00022368 AK 1000
C00023580 AK 5000
C00024349 AK 1000
C00024521 AK 1500
C00024869 AK 3000
C00024968 AK 2000
C00027342 AK 5000
C00027359 AK 5000
C00027466 AK 516684
C00027532 AK 1000
C00028860 AK 5000
C00029447 AK 24037
C00030718 AK 6000
C00030809 AK 2500
C00032797 AK 1000
C00032979 AK 5000
C00032995 AK 1000
C00033969 AK 2500
C00034132 AK 5000
C00034157 AK 5000
C00034298 AK 1000
C00034405 AK 3000
C00034595 AK 2000
C00035006 AK 5000
C00035204 AK 1000
C00035451 AK 1000
C00035691 AK 1000
C00038604 AK 1000
C00039164 AK 1000
C00039206 AK 1000
C00039321 AK 2000
C00040329 AK 1000
C00040394 AK 1000
C00040998 AK 10000
C00041376 AK 5000
C00046474 AK 1000
C00048579 AK 4500
C00051979 AK 2500
C00059329 AK 1000
C00060103 AK 3000
C00064766 AK 4000
C00064774 AK 5000
C00068692 AK 5000
C00076182 AK 1000
C00076810 AK 1000
C00079541 AK 5000
C00081414 AK 2000
C00081455 AK 1000
C00081547 AK 500
C00082677 AK 2000
C00082917 AK 2500
C00083535 AK 4500
C00083758 AK 1000
C00083857 AK 5000
C00084491 AK 1000
C00084822 AK 1000
C00085316 AK 4000
C00088484 AK 2000
C00088591 AK 1000
C00089458 AK 1500
C00091884 AK 1000
C00093054 AK 5000
C00095869 AK 5000
C00096156 AK 5000
C00096842 AK 4000
C00097568 AK 6000
C00097758 AK 1000
C00098061 AK 5000
C00099945 AK 2000
C00100974 AK 2000
C00101204 AK 5000
C00103549 AK 1000
C00103697 AK 5000
C00103937 AK 2000
C00105981 AK 1000
C00106146 AK 1000
C00107235 AK 5000
C00107771 AK 3000
C00108035 AK 5000
C00108209 AK 5000
C00108282 AK 1000
C00109017 AK 7500
C00109306 AK 5000
C00109546 AK 5000
C00109819 AK 3000
C00110338 AK 5000
C00110478 AK 500
C00110585 AK 2500
C00111278 AK 17444
C00111534 AK 1000
C00111880 AK 5000
C00112763 AK 3500
C00112896 AK 5000
C00113811 AK 5000
C00116145 AK 2000
C00116996 AK 4000
C00118208 AK 1500
C00119354 AK 1500
C00121368 AK 5000
C00122101 AK 22000
C00125732 AK 1000
C00130658 AK 500
C00131185 AK 1000
C00137729 AK 2500
C00139097 AK 500
C00141218 AK 5000
C00142158 AK 2000
C00142299 AK 5000
C00142711 AK 5000
C00143305 AK 3500
C00144766 AK 5000
C00144774 AK 3000
C00145037 AK 5000
C00145722 AK 100
C00147231 AK 3500
C00147983 AK 1000
C00151340 AK 7000
C00159954 AK 2000
C00161570 AK 2000
C00161737 AK 2000
C00163253 AK 2000
C00163832 AK 4000
C00164145 AK 5000
C00164939 AK 1000
C00166272 AK 1000
C00167668 AK 3000
C00167684 AK 1000
C00167759 AK 1000
C00171330 AK 1000
C00171843 AK 5000
C00171926 AK 1000
C00173153 AK 2000
C00176214 AK 6000
C00177469 AK 2500
C00184143 AK 500
C00191247 AK 6000
C00194084 AK 4000
C00194555 AK 1000
C00195263 AK 3500
C00197228 AK 3000
C00205369 AK 2500
C00206136 AK 3000
C00211318 AK 10000
C00213173 AK 2000
C00215285 AK 2000
C00217638 AK 5000
C00219220 AK 5000
C00225342 AK 2000
C00226548 AK 1500
C00227546 AK 4000
C00228106 AK 5000
C00231951 AK 5000
C00233304 AK 1000
C00235655 AK 10000
C00235739 AK 3500
C00236489 AK 5000
C00237065 AK 2500
C00238725 AK 5000
C00239848 AK 5000
C00241851 AK 2500
C00243675 AK 4000
C00246306 AK 5000
C00247403 AK 8000
C00248195 AK 1000
C00248716 AK 5000
C00250027 AK 3000
C00250134 AK 2500
C00250399 AK 5000
C00250407 AK 2000
C00251447 AK 3000
C00251751 AK 2500
C00251876 AK 6000
C00254656 AK 1000
C00255216 AK 2000
C00255232 AK 1000
C00259572 AK 5000
C00273003 AK 1500
C00278101 AK 85
C00279455 AK 5000
C00280743 AK 1000
C00283135 AK 1000
C00284810 AK 3000
C00286807 AK 3000
C00287714 AK 2250
C00295527 AK 5000
C00296640 AK 10000
C00297531 AK 1000
C00298000 AK 6000
C00300376 AK 2000
C00302240 AK 1000
C00303024 AK 1500
C00304634 AK 1000
C00305797 AK 1000
C00313312 AK 1000
C00314617 AK 1000
C00319723 AK 2000
C00320580 AK 10000
C00324483 AK 2000
C00325993 AK 5000
C00326009 AK 2500
C00327395 AK 5000
C00330118 AK 3000
C00332296 AK 2500
C00333104 AK 2500
C00335000 AK 1000
C00335232 AK 1000
C00343947 AK 5000
C00345132 AK 5000
C00345306 AK 2000
C00347195 AK 5000
C00348359 AK 1000
C00348607 AK 5000
C00349746 AK 5000
C00353227 AK 15297
C00354753 AK 2500
C00357863 AK 1000
C00358051 AK 1000
C00358366 AK 5000
C00358903 AK 500
C00361956 AK 10000
C00363556 AK 1000
C00363689 AK 10000
C00363879 AK 5000
C00365007 AK 2500
C00365502 AK 1000
C00366559 AK 5000
C00367177 AK 2500
C00368431 AK 10000
C00368696 AK 1000
C00369835 AK 500
C00374355 AK 2500
C00375568 AK 2500
C00375584 AK 5000
C00377689 AK 1000
C00377952 AK 1000
C00379479 AK 5000
C00379768 AK 2500
C00381020 AK 1000
C00383489 AK 5000
C00383927 AK 2500
C00385732 AK 5000
C00387464 AK 10000
C00387878 AK 4000
C00387894 AK 2100
C00388421 AK 10000
C00388934 AK 1000
C00388983 AK 1000
C00389288 AK 4500
C00390583 AK 3000
C00390674 AK 5000
C00391458 AK 5000
C00391797 AK 5000
C00392621 AK 1000
C00393256 AK 1500
C00394338 AK 2000
C00395533 AK 5000
C00400937 AK 2500
C00403477 AK 1000
C00403592 AK 2500
C00406090 AK 1000
C00406314 AK 1000
C00409003 AK 6000
C00409110 AK 5000
C00410068 AK 1000
C00410985 AK 5000
C00411694 AK 4600
C00412791 AK 5000
C00413070 AK 5000
C00415026 AK 2500
C00420919 AK 1000
C00420950 AK 5000
C00426445 AK 2400
C00426569 AK 3000
C00429662 AK 2500
C00430686 AK 2000
C00432260 AK 9297
C00432534 AK 2000
C00432823 AK 1000
C00432963 AK 1000
C00433219 AK 5000
C00433680 AK 1000
C00434142 AK 1000
C00436022 AK 5000
C00436410 AK 5000
C00440651 AK 1000
C00441279 AK 100
C00442319 AK 1000
C00442368 AK 7500
C00443523 AK 2500
C00443937 AK 2400
C00447565 AK 2500
C00448373 AK 5000
C00448696 AK 266522
C00452383 AK 2314
C00452631 AK 5000
C00452805 AK 2500
C00454074 AK 33231
C00454819 AK 2500
C00455378 AK 32247
C00455584 AK 1000
C00457689 AK 1000
C00457747 AK 5000
C00458588 AK 10000
C00459065 AK 1000
C00459651 AK 2500
C00460972 AK 2000
C00461772 AK 6614
C00463232 AK 500
C00467688 AK 1000
C00469239 AK 5000
C00471334 AK 2500
C00473652 AK 500
C00479865 AK 250
C00481200 AK 1000
C00483891 AK 2400
C00484642 AK 46913
C00487470 AK 310462
C00489385 AK 1645778
C00490516 AK 300
C90011735 AK 13987
C90011883 AK 5797
C90012469 AK 5620
C90012543 AK 17734
C90012642 AK 5213
C90012659 AK 1564
C00000422 AL 2000
C00000885 AL 1000
C00000901 AL 5000
C00000984 AL 1000
C00001198 AL 2000
C00002881 AL 1000
C00002972 AL 4000
C00003590 AL 2500
C00004275 AL 5000
C00004473 AL 2000
C00004812 AL 5000
C00005249 AL 5000
C00007880 AL 5000
C00007948 AL 2500
C00008748 AL 2000
C00010082 AL 2500
C00010868 AL 5000
C00012245 AL 5000
C00012328 AL 2000
C00012914 AL 5000
C00016386 AL 2500
C00017558 AL 5000
C00018036 AL 5000
C00022343 AL 5000
C00024281 AL 1000
C00024869 AL 5000
C00024968 AL 1000
C00029348 AL 3000
C00030593 AL 1000
C00030718 AL 3000
C00030809 AL 2500
C00032698 AL 5000
C00033423 AL 2000
C00033555 AL 1000
C00033779 AL 1000
C00034157 AL 5000
C00034595 AL 4000
C00034785 AL 9000
C00035006 AL 1000
C00035683 AL 5000
C00038604 AL 4000
C00039206 AL 1000
C00039461 AL 5000
C00039578 AL 3000
C00040253 AL 2000
C00040535 AL 5000
C00040923 AL 4000
C00043463 AL 3500
C00053553 AL 4950
C00063164 AL 1500
C00065987 AL 1000
C00066472 AL 5000
C00068528 AL 4500
C00072025 AL 5000
C00072769 AL 2000
C00075291 AL 2000
C00076174 AL 1000
C00077305 AL 5000
C00078451 AL 3000
C00081414 AL 4000
C00083535 AL 1000
C00088591 AL 5000
C00093054 AL 2000
C00093195 AL 2500
C00093948 AL 1500
C00094573 AL 5000
C00095869 AL 2000
C00096156 AL 5000
C00097568 AL 4500
C00100131 AL 1000
C00100321 AL 1000
C00100693 AL 4500
C00101105 AL 3000
C00101410 AL 2000
C00101725 AL 1500
C00101766 AL 2000
C00103143 AL 3500
C00104299 AL 5000
C00104802 AL 1000
C00104885 AL 1000
C00105981 AL 5000
C00106146 AL 2500
C00107235 AL 3000
C00108290 AL 5000
C00109017 AL 5000
C00109819 AL 2000
C00110338 AL 5000
C00110577 AL 1000
C00111278 AL 371
C00111559 AL 5000
C00111880 AL 2500
C00112763 AL 2500
C00113241 AL 2500
C00116020 AL 1000
C00117424 AL 1000
C00117861 AL 5000
C00118943 AL 4500
C00119354 AL 1000
C00121368 AL 5000
C00123612 AL 3500
C00130773 AL 3500
C00131185 AL 2500
C00133389 AL 1000
C00135681 AL 2500
C00138560 AL 1000
C00139071 AL 2000
C00141002 AL 1000
C00142596 AL 5000
C00142711 AL 5000
C00144311 AL 1000
C00144584 AL 1000
C00144766 AL 5000
C00147066 AL 5000
C00148031 AL 4000
C00150367 AL 2500
C00151340 AL 5000
C00158881 AL 5000
C00160630 AL 2000
C00161414 AL 5000
C00161901 AL 1000
C00163832 AL 5000
C00164145 AL 2000
C00164939 AL 2000
C00166223 AL 5000
C00166348 AL 2000
C00167460 AL 4500
C00167668 AL 3500
C00167684 AL 1000
C00168864 AL 3000
C00188177 AL 3000
C00193177 AL 1000
C00195263 AL 3500
C00197095 AL 1500
C00199257 AL 2000
C00204099 AL 1000
C00211318 AL 5000
C00213173 AL 1000
C00215285 AL 4000
C00216127 AL 7000
C00226712 AL 2300
C00227744 AL 5000
C00232264 AL 5000
C00233304 AL 5000
C00235036 AL 2000
C00235655 AL 5000
C00235739 AL 2000
C00236489 AL 5000
C00240911 AL 1500
C00242040 AL 1000
C00248195 AL 1000
C00248716 AL 5000
C00250209 AL 5000
C00251751 AL 1000
C00251876 AL 6000
C00253369 AL 2000
C00254656 AL 1000
C00255877 AL 2000
C00261339 AL 1000
C00266585 AL 2000
C00273003 AL 3000
C00275123 AL 5000
C00278895 AL 1000
C00279216 AL 1000
C00280222 AL 5000
C00281162 AL 1000
C00281212 AL 5000
C00282038 AL 2500
C00284885 AL 5000
C00287003 AL 3000
C00289058 AL 1500
C00299701 AL 1000
C00300418 AL 1500
C00300426 AL 2000
C00302166 AL 2000
C00303024 AL 5000
C00303339 AL 2500
C00304477 AL 3000
C00306894 AL 5000
C00307249 AL 4500
C00309781 AL 2000
C00311738 AL 5000
C00325332 AL 2500
C00326595 AL 4500
C00331835 AL 1000
C00337626 AL 5000
C00338087 AL 3300
C00339499 AL 2000
C00342113 AL 1000
C00342394 AL 1000
C00343137 AL 5000
C00343947 AL 5000
C00344010 AL 1000
C00346353 AL 2000
C00347112 AL 1000
C00348938 AL 1000
C00354241 AL 5000
C00358440 AL 5000
C00365122 AL 1500
C00365684 AL 2500
C00366013 AL 5000
C00367920 AL 500
C00368720 AL 1000
C00370114 AL 2000
C00370130 AL 2000
C00373910 AL 1000
C00376376 AL 5000
C00379628 AL 2000
C00379768 AL 5000
C00380709 AL 5000
C00382226 AL 2500
C00384818 AL 1500
C00386524 AL 1000
C00387464 AL 5000
C00388421 AL 5000
C00388983 AL 3000
C00390583 AL 1000
C00390674 AL 5000
C00391797 AL 5000
C00392621 AL 5000
C00393405 AL 2000
C00394338 AL 2000
C00396671 AL 2000
C00400424 AL 1500
C00400705 AL 5000
C00402974 AL 2500
C00403915 AL 2000
C00404194 AL 2000
C00404442 AL 3000
C00406314 AL 1000
C00408138 AL 5000
C00409003 AL 5000
C00409565 AL 1000
C00409714 AL 5000
C00410266 AL 2000
C00411173 AL 2500
C00414185 AL 4000
C00414649 AL 2500
C00421230 AL 5000
C00424218 AL 5000
C00429050 AL 2000
C00429662 AL 2000
C00429688 AL 3900
C00431072 AL 1000
C00431114 AL 1000
C00431312 AL 5000
C00431361 AL 2000
C00431551 AL 4000
C00432534 AL 2000
C00435024 AL 2400
C00440826 AL 2500
C00441980 AL 2000
C00442368 AL 5000
C00447565 AL 5000
C00448852 AL 2000
C00449280 AL 5000
C00450916 AL 2500
C00451153 AL 2500
C00457051 AL 4000
C00457242 AL 5000
C00457689 AL 5000
C00457754 AL 2000
C00459065 AL 1000
C00460204 AL 2400
C00461129 AL 2000
C00471565 AL 1000
C00475061 AL 2000
C00479246 AL 2400
C00000042 AR 2500
C00000422 AR 2000
C00000729 AR 5500
C00000901 AR 5000
C00001016 AR 2000
C00001198 AR 2500
C00001388 AR 7000
C00001636 AR 5000
C00002089 AR 8500
C00002238 AR 4500
C00002261 AR 5000
C00002881 AR 2500
C00002907 AR 2000
C00002972 AR 5000
C00003251 AR 5000
C00003590 AR 5000
C00003764 AR 2500
C00004036 AR 2500
C00004275 AR 3500
C00004473 AR 3000
C00004812 AR 500
C00004861 AR 5000
C00004994 AR 2500
C00005249 AR 5000
C00005660 AR 1000
C00007542 AR 5000
C00007880 AR 6000
C00008839 AR 5000
C00009282 AR 5000
C00009704 AR 2146
C00009985 AR 5000
C00010082 AR 5000
C00010124 AR 2500
C00010421 AR 5000
C00010470 AR 5000
C00010868 AR 6000
C00010983 AR 1500
C00012468 AR 2500
C00012880 AR 4000
C00014019 AR 1000
C00014555 AR 2500
C00015552 AR 5000
C00016386 AR 3500
C00016683 AR 2000
C00022368 AR 5000
C00023028 AR 2000
C00024281 AR 1000
C00024521 AR 1000
C00024869 AR 3000
C00024968 AR 106000
C00025346 AR 4000
C00027342 AR 6000
C00027359 AR 5000
C00027466 AR 42600
C00027532 AR 2000
C00028787 AR 5000
C00029348 AR 5000
C00029447 AR 5000
C00029504 AR 5000
C00030593 AR 2500
C00030718 AR 5000
C00030734 AR 2000
C00030809 AR 3000
C00032698 AR 5000
C00032797 AR 3300
C00033589 AR 2000
C00033969 AR 2500
C00034132 AR 3500
C00034157 AR 3000
C00034272 AR 2500
C00034298 AR 2000
C00034405 AR 5000
C00034595 AR 3000
C00035006 AR 5000
C00035204 AR 2500
C00038604 AR 2500
C00039040 AR 6000
C00039321 AR 1000
C00039461 AR 2000
C00039552 AR 2000
C00040279 AR 1500
C00040329 AR 1000
C00040659 AR 1000
C00040725 AR 1500
C00040741 AR 5000
C00040840 AR 2500
C00040923 AR 5000
C00040998 AR 5000
C00041376 AR 5000
C00041566 AR 1000
C00041608 AR 5000
C00042069 AR 5000
C00046086 AR 3000
C00046474 AR 5000
C00048579 AR 3500
C00053553 AR 53545
C00059238 AR 500
C00060103 AR 1000
C00062646 AR 1000
C00063164 AR 3000
C00063586 AR 1000
C00064766 AR 5000
C00064774 AR 4000
C00066472 AR 10000
C00067231 AR 6000
C00067884 AR 1000
C00068692 AR 5000
C00074096 AR 1000
C00075994 AR 2500
C00076182 AR 5000
C00077321 AR 3000
C00077701 AR 5000
C00078261 AR 2000
C00078535 AR 2000
C00079855 AR 5000
C00080135 AR 1000
C00080515 AR 5000
C00080721 AR 5000
C00081414 AR 3000
C00081455 AR 2500
C00081547 AR 1500
C00082792 AR 3000
C00082917 AR 10000
C00083535 AR 5000
C00083758 AR 1000
C00084491 AR 2000
C00084871 AR 1000
C00084954 AR 5000
C00085019 AR 2000
C00087874 AR 5000
C00088484 AR 2000
C00089086 AR 4000
C00089458 AR 2500
C00091884 AR 1000
C00093054 AR 10000
C00093963 AR 2000
C00094573 AR 5000
C00095869 AR 5000
C00096156 AR 5000
C00096362 AR 500
C00096842 AR 5000
C00097568 AR 5000
C00097758 AR 2000
C00098061 AR 3000
C00100107 AR 5000
C00100974 AR 2000
C00101204 AR 2500
C00102517 AR 1000
C00103143 AR 1000
C00103549 AR 5000
C00104299 AR 10000
C00104802 AR 1000
C00104901 AR 4000
C00105981 AR 5000
C00106146 AR 5000
C00107235 AR 5000
C00107300 AR 1000
C00107615 AR 3000
C00107771 AR 3000
C00108035 AR 5000
C00108282 AR 2000
C00109017 AR 5000
C00109306 AR 5000
C00110197 AR 6999
C00110338 AR 5000
C00110478 AR 2500
C00111278 AR 22582
C00111302 AR 1000
C00111534 AR 1000
C00111559 AR 2500
C00111880 AR 5000
C00112623 AR 1000
C00112896 AR 5000
C00113159 AR 1000
C00113753 AR 3500
C00113803 AR 2500
C00113811 AR 5000
C00114025 AR 2000
C00114132 AR 5000
C00115303 AR 3000
C00116145 AR 3500
C00116996 AR 5000
C00117424 AR 3500
C00117838 AR 2000
C00118919 AR 1000
C00118943 AR 2000
C00119008 AR 5000
C00119354 AR 2500
C00120030 AR 5000
C00121368 AR 10000
C00128231 AR 3500
C00129122 AR 2500
C00130658 AR 500
C00130773 AR 5000
C00133215 AR 500
C00133389 AR 1000
C00135681 AR 1000
C00136838 AR 100
C00139519 AR 2000
C00139964 AR 2500
C00140061 AR 5000
C00141218 AR 5000
C00141242 AR 750
C00142489 AR 2000
C00142711 AR 5000
C00143818 AR 500
C00144345 AR 1000
C00144766 AR 5000
C00144774 AR 4500
C00145037 AR 1000
C00145722 AR 2500
C00146605 AR 2500
C00147173 AR 2500
C00149104 AR 2000
C00150367 AR 2000
C00154104 AR 4000
C00158576 AR 3000
C00158881 AR 2000
C00160630 AR 500
C00161570 AR 2000
C00163048 AR 1000
C00163311 AR 1000
C00163832 AR 5000
C00164145 AR 5000
C00164848 AR 500
C00164939 AR 2500
C00166223 AR 1000
C00166348 AR 5000
C00167460 AR 2000
C00167668 AR 1000
C00167684 AR 1000
C00167759 AR 1000
C00168070 AR 2500
C00169722 AR 2000
C00169821 AR 9000
C00170258 AR 5000
C00171843 AR 10000
C00171926 AR 2500
C00172296 AR 4461
C00172635 AR 5000
C00172775 AR 1000
C00172833 AR 5000
C00172841 AR 4000
C00173393 AR 1000
C00181826 AR 5000
C00184143 AR 500
C00184382 AR 1500
C00185652 AR 1000
C00186288 AR 2500
C00187138 AR 1000
C00188177 AR 4000
C00190652 AR 5000
C00193177 AR 1000
C00193383 AR 7000
C00193631 AR 5000
C00193979 AR 4000
C00194084 AR 1000
C00194746 AR 5000
C00195388 AR 1000
C00196246 AR 5000
C00196725 AR 3500
C00197749 AR 5000
C00198259 AR 1000
C00199257 AR 5000
C00199273 AR 1000
C00199547 AR 7500
C00199703 AR 1000
C00200089 AR 10000
C00201871 AR 3000
C00202184 AR 2500
C00202861 AR 5000
C00204099 AR 5000
C00204453 AR 1000
C00205369 AR 2000
C00206136 AR 1000
C00211318 AR 5000
C00213173 AR 1000
C00213231 AR 3000
C00213819 AR 5000
C00214148 AR 4000
C00214304 AR 1000
C00214809 AR 1000
C00214981 AR 5000
C00215046 AR 2500
C00215384 AR 1000
C00216127 AR 3500
C00216754 AR 2500
C00217638 AR 5000
C00219220 AR 2000
C00219642 AR 1000
C00220053 AR 5000
C00225342 AR 2000
C00225524 AR 3500
C00226548 AR 1301
C00227546 AR 5000
C00227744 AR 4000
C00229203 AR 1000
C00231951 AR 2000
C00233056 AR 2500
C00233247 AR 1000
C00233353 AR 1000
C00234120 AR 2000
C00235309 AR 4600
C00235515 AR 2000
C00235572 AR 5000
C00235739 AR 5000
C00235911 AR 2400
C00236372 AR 1000
C00236414 AR 3000
C00236489 AR 5000
C00237156 AR 1500
C00239285 AR 1000
C00239848 AR 5000
C00240218 AR 4500
C00240226 AR 4500
C00241851 AR 2000
C00242040 AR 5700
C00242271 AR 1000
C00242370 AR 2500
C00243675 AR 2000
C00244400 AR 1000
C00244863 AR 3500
C00246306 AR 5000
C00247403 AR 3000
C00247981 AR 4000
C00248195 AR 1000
C00248716 AR 5000
C00248849 AR 5000
C00249896 AR 1000
C00250027 AR 3500
C00250068 AR 5000
C00250134 AR 3000
C00251447 AR 2000
C00251751 AR 2000
C00251876 AR 5000
C00252338 AR 5000
C00252791 AR 2500
C00254656 AR 2000
C00254847 AR 5000
C00255224 AR 5000
C00255877 AR 1000
C00255950 AR 2801
C00255976 AR 2000
C00257329 AR 5000
C00258236 AR 1000
C00259572 AR 2944
C00261339 AR 1000
C00262295 AR 1000
C00266585 AR 2000
C00267849 AR 2000
C00268904 AR 5000
C00271007 AR 2500
C00273003 AR 1000
C00277152 AR 3400
C00278101 AR 1085
C00279216 AR 3000
C00279224 AR 5000
